id,little,ring,middle,index,thumb
246,540,557,520,564,459
247,536,563,526,561,474
248,530,557,529,567,460
249,531,563,526,564,461
250,539,560,523,563,462
251,536,558,524,563,461
252,535,558,522,562,461
253,532,555,527,561,453
254,539,561,518,562,469
255,527,561,533,565,461
256,548,559,520,562,465
257,537,559,523,564,463
258,537,559,523,564,461
259,543,558,526,560,458
260,538,563,527,566,469
261,541,558,521,564,467
262,534,559,522,561,455
263,539,558,522,563,462
264,536,558,522,563,461
265,535,558,521,562,461
266,530,559,528,562,460
267,537,562,512,560,467
268,526,559,532,565,462
269,535,560,516,562,459
270,535,558,522,564,463
271,536,559,523,564,463
272,538,559,524,568,461
273,534,563,528,555,450
274,535,554,520,567,469
275,531,561,527,566,452
276,534,557,522,563,462
277,534,558,521,562,463
278,533,557,522,562,459
279,534,565,519,557,462
280,535,562,517,558,466
281,534,561,525,569,457
282,531,556,523,561,457
283,530,558,522,563,463
284,530,558,522,563,463
285,530,558,515,560,468
286,535,551,517,570,458
287,526,552,520,575,468
288,520,561,527,566,470
289,531,557,521,563,462
290,531,557,520,562,462
291,530,557,522,563,459
292,531,559,513,556,460
293,524,555,523,569,457
294,533,558,526,562,458
295,536,562,523,570,464
296,535,558,522,579,463
297,535,559,522,618,463
298,541,563,525,555,465
299,543,561,529,573,457
300,540,555,513,565,466
301,533,564,537,565,452
302,536,558,523,565,460
303,535,558,523,565,460
304,536,558,522,567,460
305,530,560,526,562,456
306,535,554,523,570,464
307,539,551,517,569,466
308,528,559,524,565,462
309,534,558,524,567,462
310,535,559,524,568,462
311,529,568,529,568,455
312,531,552,521,577,464
313,527,565,531,564,454
314,531,555,516,569,469
315,533,558,523,566,461
316,533,558,523,566,462
317,531,558,531,569,451
318,535,563,526,556,452
319,539,559,518,560,466
320,539,554,516,574,483
321,535,558,524,566,463
322,535,559,524,567,464
323,535,559,524,567,465
324,531,561,530,568,454
325,523,555,532,567,455
326,542,563,517,567,462
327,531,562,524,568,467
328,530,557,523,566,462
329,529,557,523,565,462
330,526,558,536,567,461
331,514,560,534,572,464
332,531,559,516,569,472
333,528,563,531,570,451
334,529,558,524,567,464
335,529,558,524,567,465
336,529,557,524,562,468
337,522,563,526,560,462
338,533,562,522,559,463
339,534,556,513,569,466
340,524,561,525,565,464
341,528,558,523,564,464
342,527,557,522,563,463
343,524,556,523,563,460
344,514,558,525,560,456
345,529,559,527,563,451
346,529,558,530,561,463
347,530,558,524,565,465
348,531,558,524,565,465
349,533,558,525,566,466
350,534,559,516,566,466
351,523,561,531,565,460
352,525,560,527,560,460
353,529,557,523,564,465
354,529,557,523,564,465
355,530,557,523,562,461
356,530,558,522,567,457
357,537,561,512,560,474
358,543,562,522,563,474
359,531,562,530,568,480
360,530,557,523,564,467
361,530,558,523,565,467
362,532,558,528,564,464
363,523,564,524,559,472
364,535,561,523,561,478
365,539,550,517,564,469
366,529,557,523,564,466
367,529,557,522,563,466
368,528,557,521,565,462
369,525,556,521,558,464
370,527,550,524,571,468
371,525,564,529,561,465
372,527,560,523,564,467
373,529,558,524,565,468
374,529,558,524,566,468
375,521,558,528,569,465
376,518,566,526,561,472
377,529,557,524,559,451
378,524,551,518,570,478
379,528,557,522,564,467
380,527,557,522,564,466
381,528,556,523,562,458
382,519,556,530,563,470
383,521,558,523,566,468
384,534,564,521,561,473
385,533,557,523,565,468
386,529,557,524,565,468
387,528,557,524,565,471
388,523,563,526,558,453
389,525,556,532,561,459
390,522,553,517,557,473
391,525,557,525,565,465
392,526,556,521,564,466
393,526,556,521,563,466
394,524,555,517,566,466
395,528,549,520,566,459
396,534,553,514,560,469
397,523,557,522,555,453
398,527,556,521,565,467
399,526,557,521,565,467
400,527,557,519,558,470
401,534,549,516,564,461
402,519,553,526,568,466
403,520,560,519,560,466
404,518,549,518,570,457
405,525,556,520,564,467
406,524,556,519,564,466
407,520,552,514,564,482
408,524,558,527,565,460
409,530,554,516,562,471
410,534,556,521,567,455
411,526,556,520,565,468
412,526,557,521,565,468
413,533,555,521,564,470
414,522,559,525,564,468
415,516,556,529,570,460
416,530,560,517,567,470
417,524,551,520,563,467
418,525,555,520,563,468
419,525,555,519,562,467
420,527,559,523,559,458
421,517,555,527,560,466
422,516,557,528,565,456
423,532,565,516,559,458
424,527,556,520,564,468
425,526,556,522,563,469
426,528,555,530,567,470
427,525,557,529,563,453
428,528,551,519,570,475
429,527,560,519,544,462
430,526,555,520,561,467
431,526,555,520,562,467
432,525,556,519,562,467
433,525,555,516,556,472
434,539,563,514,558,471
435,513,557,526,571,459
436,524,554,516,564,461
437,526,556,521,563,469
438,527,557,521,563,468
439,533,555,516,559,477
440,537,556,514,568,468
441,534,557,520,551,465
442,528,559,529,556,460
443,524,556,520,562,468
444,525,555,519,562,467
445,523,555,524,558,469
446,531,556,515,565,470
447,534,557,515,561,473
448,525,556,530,559,465
449,521,556,516,562,467
450,527,556,521,563,468
451,527,556,521,564,468
452,526,557,515,565,474
453,537,554,514,562,479
454,525,547,514,563,473
455,532,553,517,564,470
456,526,555,520,562,467
457,525,555,519,562,466
458,522,559,525,566,458
459,519,549,517,573,479
460,532,559,514,559,466
461,529,562,519,558,467
462,526,556,522,563,467
463,526,557,521,563,469
464,528,557,521,562,468
465,523,547,526,568,470
466,529,556,519,569,470
467,517,548,523,566,458
468,535,557,518,563,461
469,526,555,520,562,467
470,525,555,519,562,467
471,529,553,516,555,474
472,531,558,510,565,475
473,522,555,522,564,454
474,525,554,527,569,472
475,527,556,520,563,468
476,527,557,521,563,468
477,525,560,520,565,473
478,529,556,528,571,476
479,535,557,516,560,475
480,513,560,524,559,479
481,528,558,521,562,468
482,525,556,521,562,467
483,525,555,519,561,467
484,517,554,531,574,467
485,536,564,519,557,467
486,528,557,508,552,473
487,536,555,516,558,469
488,526,557,521,563,468
489,528,556,522,563,469
490,522,559,517,559,472
491,527,559,530,560,464
492,529,563,530,558,453
493,519,562,531,566,465
494,526,555,521,562,466
495,525,555,520,563,467
496,525,556,521,564,467
497,536,556,524,561,461
498,530,557,514,563,475
499,538,556,516,556,468
500,531,556,522,563,469
501,525,556,520,563,469
502,526,556,521,563,469
503,527,556,516,563,477
504,517,550,527,564,462
505,523,562,521,552,455
506,525,557,520,571,469
507,525,555,520,562,467
508,524,555,520,562,467
509,520,550,523,564,465
510,532,561,510,561,471
511,524,560,525,557,462
512,517,553,527,572,467
513,525,556,520,563,469
514,526,556,521,564,469
515,527,556,522,560,472
516,523,557,525,562,468
517,527,561,521,555,473
518,525,556,519,571,466
519,530,559,522,568,471
520,525,555,520,563,467
521,525,555,519,562,468
522,524,550,522,562,469
523,518,549,523,570,455
524,519,553,522,563,470
525,524,546,522,573,476
526,526,556,521,563,469
527,526,556,521,564,469
528,526,558,520,563,477
529,531,557,516,576,474
530,528,551,517,568,474
531,531,555,519,558,478
532,527,555,520,563,467
533,526,555,520,562,467
534,525,555,520,563,467
535,522,560,515,553,473
536,511,555,526,562,459
537,541,554,516,558,478
538,521,556,526,572,466
539,526,555,522,563,469
540,527,556,523,564,469
541,527,557,520,568,465
542,535,559,534,563,459
543,523,562,528,562,461
544,524,559,519,554,456
545,525,555,521,563,468
546,525,555,521,563,468
547,520,558,521,569,469
548,522,553,512,555,464
549,533,556,515,559,470
550,519,560,508,564,483
551,519,555,521,564,469
552,525,555,522,563,469
553,524,556,522,564,469
554,530,556,518,559,468
555,528,553,518,575,469
556,532,564,528,562,472
557,517,558,526,563,472
558,522,555,521,563,468
559,522,555,520,562,467
560,522,550,522,562,473
561,522,551,521,553,472
562,540,553,516,560,480
563,541,557,524,569,456
564,535,555,524,565,468
565,536,556,525,564,470
566,537,558,523,567,472
567,539,558,516,551,470
568,539,561,526,560,466
569,538,557,524,554,448
570,533,556,524,563,469
571,538,556,524,563,468
572,538,555,523,563,468
573,536,555,529,573,481
574,546,558,517,561,470
575,527,551,526,558,462
576,536,554,531,567,474
577,538,556,524,564,469
578,538,556,525,564,470
579,539,558,524,566,465
580,549,556,523,576,480
581,536,554,527,568,472
582,525,556,529,573,469
583,535,556,524,563,468
584,536,555,523,563,468
585,533,556,523,561,466
586,541,556,529,568,454
587,532,551,521,566,473
588,541,550,513,565,473
589,536,556,524,565,469
590,537,556,524,564,470
591,537,556,524,565,472
592,533,557,532,560,460
593,537,560,522,559,476
594,546,557,517,562,466
595,541,553,527,569,468
596,536,555,524,563,468
597,535,555,523,564,467
598,522,556,528,569,455
599,532,546,523,570,462
600,523,547,521,571,457
601,532,558,521,565,469
602,537,556,525,565,470
603,535,556,524,564,470
604,534,558,528,571,470
605,529,561,530,561,480
606,540,554,525,573,465
607,528,554,522,559,466
608,535,555,524,564,469
609,534,554,523,564,468
610,533,560,521,561,464
611,532,556,520,565,470
612,534,553,519,558,469
613,541,554,527,571,462
614,538,553,525,564,471
615,536,556,525,565,470
616,536,556,525,564,470
617,549,557,517,566,470
618,523,552,532,572,464
619,523,548,529,570,466
620,530,555,529,568,467
621,534,555,524,564,469
622,533,555,523,564,469
623,531,560,531,562,460
624,530,562,528,557,473
625,535,553,526,574,468
626,547,549,513,560,471
627,534,556,525,566,471
628,535,556,524,564,470
629,537,555,525,565,463
630,537,551,530,573,465
631,527,555,532,567,457
632,531,559,520,554,468
633,532,555,524,565,468
634,532,554,524,564,468
635,533,554,523,565,470
636,525,551,520,567,464
637,522,555,525,565,463
638,533,558,532,560,467
639,534,557,532,566,468
640,533,556,524,565,470
641,534,556,525,565,471
642,537,561,526,562,465
643,539,551,520,575,470
644,527,558,526,555,465
645,535,552,522,566,469
646,532,555,524,564,468
647,531,555,523,564,468
648,531,554,527,572,462
649,542,548,524,571,465
650,537,556,521,564,475
651,528,557,523,570,484
652,534,555,524,565,470
653,534,556,524,565,471
654,538,558,527,562,473
655,529,560,525,563,483
656,534,555,519,566,476
657,536,550,524,569,475
658,530,554,524,564,469
659,533,554,524,565,469
660,532,554,524,561,469
661,529,561,529,571,487
662,540,555,521,565,478
663,518,546,530,559,460
664,529,549,524,563,470
665,535,554,524,566,470
666,536,554,525,566,470
667,532,555,517,573,483
668,539,551,528,565,468
669,538,560,525,559,454
670,544,560,531,564,461
671,537,555,524,565,469
672,537,555,524,565,468
673,541,557,520,564,465
674,535,560,530,557,470
675,534,555,526,555,467
676,526,555,523,562,471
677,537,556,526,567,471
678,538,556,526,567,470
679,543,555,525,568,474
680,531,559,524,561,481
681,531,553,530,572,464
682,536,556,520,570,478
683,537,556,525,566,470
684,536,554,524,566,469
685,536,554,524,563,472
686,547,558,520,567,472
687,529,556,531,564,459
688,555,554,524,566,464
689,549,559,526,568,469
690,538,556,525,567,470
691,537,557,525,567,471
692,547,551,516,572,479
693,524,551,536,571,464
694,540,549,511,569,472
695,521,549,526,574,477
696,537,555,525,565,468
697,535,556,525,565,468
698,533,557,530,565,464
699,540,552,513,567,473
700,533,554,529,571,451
701,546,547,516,564,478
702,536,556,525,566,470
703,537,557,525,567,470
704,538,558,524,567,466
705,534,559,527,566,479
706,532,558,526,561,463
707,536,555,522,573,478
708,536,555,525,566,469
709,537,554,525,567,469
710,536,555,527,569,467
711,529,559,515,568,473
712,533,555,527,571,461
713,538,558,534,564,462
714,546,558,525,567,469
715,536,556,525,567,470
716,538,557,526,567,470
717,525,559,531,572,469
718,549,558,520,568,469
719,542,555,519,564,478
720,538,553,516,570,474
721,535,556,524,565,468
722,535,556,524,565,468
723,533,554,528,572,467
724,537,550,527,570,457
725,548,561,516,560,467
726,531,561,526,568,468
727,537,557,525,567,469
728,536,557,526,568,469
729,536,561,522,569,465
730,541,553,527,566,460
731,541,556,519,568,474
732,532,551,528,578,479
733,538,557,525,564,466
734,537,556,525,565,467
735,534,556,526,564,464
736,530,555,531,566,464
737,534,560,529,564,460
738,540,557,515,570,488
739,538,557,525,567,469
740,538,557,526,567,468
741,539,553,528,568,468
742,521,559,528,561,471
743,543,561,522,563,469
744,536,552,536,571,450
745,535,555,525,566,467
746,537,556,525,566,467
747,535,556,524,566,467
748,526,554,533,576,461
749,535,559,528,559,463
750,549,550,515,573,472
751,531,558,526,566,469
752,536,556,526,567,469
753,537,556,526,567,470
754,547,562,525,554,468
755,543,555,522,572,468
756,546,565,518,553,475
757,545,553,525,568,468
758,535,557,525,566,468
759,534,555,524,565,468
760,528,553,532,574,466
761,538,560,527,554,456
762,537,556,520,559,463
763,550,555,521,563,470
764,535,557,525,566,469
765,536,557,525,567,471
766,546,558,523,560,474
767,550,556,519,570,474
768,534,562,524,557,456
769,545,555,526,564,468
770,535,556,524,565,468
771,535,555,524,566,468
772,535,560,525,571,464
773,526,551,532,578,456
774,531,558,525,564,462
775,533,550,528,580,475
776,535,557,525,566,470
777,535,556,526,567,470
778,537,557,528,569,475
779,529,557,522,558,465
780,533,558,531,565,458
781,529,549,528,571,466
782,535,556,525,566,469
783,535,556,525,565,468
784,536,553,526,563,464
785,537,552,528,567,465
786,536,559,528,560,462
787,533,555,529,560,473
788,536,557,525,566,470
789,537,556,526,567,470
790,536,557,525,565,467
791,535,563,528,558,472
792,536,555,527,571,471
793,542,554,517,570,474
794,541,555,526,566,469
795,535,556,526,566,468
796,535,556,525,566,468
797,537,554,513,564,482
798,539,560,517,567,478
799,530,552,523,574,456
800,545,559,530,572,470
801,536,556,526,567,470
802,536,557,526,567,470
803,531,554,528,573,462
804,547,557,522,573,464
805,551,557,519,555,472
806,538,552,522,564,469
807,535,556,526,566,469
808,534,556,523,566,468
809,547,562,520,563,463
810,554,558,522,561,464
811,541,557,529,560,463
812,538,554,523,568,470
813,536,556,525,566,468
814,537,557,525,567,471
815,544,557,526,566,474
816,554,556,516,571,479
817,536,557,527,575,464
818,526,561,535,565,453
819,535,556,525,566,468
820,534,556,525,566,468
821,534,559,528,568,479
822,527,565,529,568,480
823,535,556,524,565,471
824,533,552,522,571,471
825,536,557,525,567,470
826,536,557,526,567,470
827,534,559,528,566,479
828,539,563,523,554,460
829,530,556,528,568,467
830,526,558,533,576,461
831,534,556,525,567,469
832,534,556,524,566,469
833,538,553,522,563,469
834,531,557,523,559,461
835,532,553,522,569,468
836,528,556,525,554,475
837,535,557,525,567,470
838,535,556,525,567,470
839,537,557,525,567,473
840,522,561,530,567,491
841,528,555,530,568,463
842,535,560,531,563,486
843,524,554,524,566,470
844,533,556,524,566,470
845,533,556,524,566,472
846,532,558,516,558,462
847,541,555,516,568,478
848,534,560,514,562,485
849,532,551,523,566,470
850,535,557,525,567,471
851,536,558,526,567,471
852,530,552,533,578,482
853,527,559,529,564,467
854,537,554,533,567,458
855,534,548,517,566,465
856,534,556,525,566,468
857,533,555,524,565,468
858,529,555,534,576,465
859,539,563,524,566,477
860,522,557,535,566,465
861,538,559,528,568,477
862,536,556,525,567,470
863,535,557,526,567,472
864,538,556,527,571,481
865,544,556,517,567,471
866,533,555,535,568,469
867,532,554,528,573,464
868,534,556,525,566,469
869,533,556,523,566,469
870,543,559,522,558,455
871,533,558,516,564,478
872,526,557,519,563,475
873,527,550,521,571,470
874,532,558,515,576,469
875,534,557,526,566,471
876,536,557,516,569,477
877,530,554,536,564,461
878,528,553,516,579,480
879,531,553,530,566,468
880,532,556,525,566,470
881,532,555,524,566,469
882,538,557,528,560,471
883,518,554,528,559,469
884,532,557,530,549,457
885,525,550,535,573,468
886,534,556,525,566,471
887,533,557,526,567,471
888,532,559,525,565,464
889,529,558,526,561,468
890,525,561,533,575,471
891,540,555,524,560,479
892,533,556,525,566,468
893,531,556,525,566,469
894,531,556,527,569,475
895,542,555,527,574,470
896,527,558,525,567,472
897,527,557,524,564,468
898,532,556,526,567,470
899,533,557,526,567,471
900,532,556,525,559,464
901,532,552,534,566,460
902,532,554,525,567,469
903,526,548,528,567,461
904,534,556,525,566,469
905,533,556,525,565,469
906,533,555,523,566,472
907,543,558,524,570,471
908,538,553,520,569,485
909,545,562,523,558,473
910,534,557,525,567,471
911,535,556,525,567,471
912,533,559,527,566,478
913,534,559,522,567,478
914,532,555,528,566,458
915,532,551,526,572,477
916,534,556,525,567,470
917,533,556,524,566,469
918,531,558,520,563,468
919,530,553,523,570,477
920,530,555,529,565,457
921,530,560,515,559,481
922,534,557,525,566,471
923,535,557,525,567,471
924,536,559,523,571,473
925,532,557,528,564,468
926,526,552,528,571,473
927,547,557,516,560,471
928,534,556,525,566,469
929,534,556,524,566,469
930,534,555,525,564,465
931,530,559,521,566,475
932,529,558,526,561,471
933,533,559,537,566,466
934,533,556,525,567,471
935,535,556,525,566,471
936,535,557,522,568,473
937,528,561,528,562,474
938,535,559,524,561,475
939,527,560,532,570,469
940,523,556,525,566,471
941,533,556,524,566,470
942,532,556,524,568,465
943,547,551,518,567,471
944,534,552,527,571,476
945,529,552,529,561,458
946,538,556,525,567,471
947,534,556,525,567,472
948,535,557,525,565,473
949,520,565,534,568,469
950,539,552,527,564,464
951,526,557,531,571,475
952,530,558,527,566,470
953,533,555,523,566,471
954,533,556,524,566,464
955,517,548,534,579,473
956,527,552,528,571,465
957,536,564,524,561,469
958,532,553,526,565,472
959,535,557,526,567,473
960,534,557,527,567,472
961,521,557,533,571,488
962,530,554,534,572,463
963,542,556,522,563,483
964,523,557,534,566,471
965,532,555,524,566,470
966,531,555,525,565,470
967,529,559,540,566,458
968,525,555,530,557,470
969,541,561,520,567,485
970,535,563,533,560,478
971,534,556,526,567,472
972,535,556,526,567,472
973,525,555,531,571,472
974,528,555,533,568,464
975,539,558,526,559,475
976,534,551,519,567,470
977,533,556,525,566,469
978,532,555,525,566,469
979,532,558,520,560,459
980,532,552,529,567,457
981,528,556,530,565,462
982,548,557,520,560,462
983,533,556,527,567,471
984,533,556,526,567,473
985,530,554,526,567,469
986,525,552,538,569,465
987,540,553,522,572,475
988,525,549,522,572,473
989,532,555,525,566,470
990,532,555,525,566,470
991,534,556,518,564,464
992,525,554,524,558,476
993,535,553,530,572,482
994,533,557,521,560,478
995,533,555,525,567,472
996,534,556,526,567,472
997,532,553,531,566,480
998,541,559,524,566,483
999,540,558,524,562,461
1000,523,560,535,569,446
1001,532,555,524,566,469
1002,531,555,525,565,470
1003,528,554,528,561,470
1004,525,561,535,563,482
1005,537,559,519,562,466
1006,520,547,529,573,460
1007,533,556,526,567,471
1008,532,556,526,567,472
1009,530,558,526,566,480
1010,542,559,525,576,476
1011,536,556,520,565,478
1012,530,545,526,571,471
1013,531,556,525,565,470
1014,531,555,525,566,470
1015,531,556,523,561,466
1016,533,558,514,566,478
1017,527,558,525,562,476
1018,541,554,517,563,452
1019,532,556,526,567,472
1020,533,556,526,567,471
1021,532,556,526,569,474
1022,529,551,530,566,467
1023,538,561,526,570,479
1024,524,558,537,561,452
1025,531,555,526,566,469
1026,532,555,524,565,470
1027,531,555,526,562,476
1028,526,560,525,568,483
1029,526,559,531,564,465
1030,535,562,518,567,498
1031,523,556,527,567,472
1032,534,556,526,566,472
1033,534,556,526,570,468
1034,543,556,527,571,470
1035,535,551,531,573,474
1036,542,563,524,556,463
1037,527,557,525,566,471
1038,533,555,525,566,470
1039,533,555,525,566,469
1040,542,565,523,561,475
1041,525,555,532,568,461
1042,536,551,520,573,457
1043,539,553,523,566,471
1044,533,556,526,566,472
1045,534,557,527,567,470
1046,531,559,529,563,492
1047,524,555,526,564,466
1048,542,557,515,570,472
1049,532,548,528,565,471
1050,532,555,525,566,471
1051,531,555,524,566,470
1052,544,554,515,558,471
1053,534,561,524,565,477
1054,535,549,526,580,465
1055,540,556,522,578,473
1056,533,556,526,567,472
1057,536,557,527,567,472
1058,533,555,543,578,471
1059,544,554,518,566,477
1060,526,557,528,561,482
1061,539,555,525,557,466
1062,533,555,526,566,470
1063,532,555,524,565,470
1064,531,557,521,570,482
1065,535,561,518,564,477
1066,544,563,516,556,479
1067,522,555,526,576,474
1068,534,556,526,567,472
1069,535,556,525,568,472
1070,537,559,517,555,482
1071,542,552,520,571,472
1072,525,562,529,561,461
1073,540,563,529,570,458
1074,533,555,525,566,470
1075,533,555,525,566,471
1076,526,554,529,562,470
1077,521,555,532,564,465
1078,544,561,515,563,478
1079,529,556,524,568,475
1080,534,556,527,567,471
1081,534,556,526,568,472
1082,536,556,522,569,478
1083,516,559,532,573,477
1084,532,552,521,575,472
1085,514,553,526,568,475
1086,523,555,524,566,470
1087,522,555,523,565,471
1088,524,555,523,572,466
1089,514,555,524,557,466
1090,516,555,529,560,466
1091,541,558,519,560,474
1092,530,555,525,567,471
1093,530,556,526,568,472
1094,530,557,525,569,474
1095,540,563,514,547,472
1096,521,558,529,570,464
1097,518,562,530,566,458
1098,519,555,525,566,468
1099,520,555,525,566,469
1100,530,558,529,560,460
1101,527,558,520,572,480
1102,525,556,533,578,456
1103,542,553,518,563,475
1104,537,556,527,567,470
1105,538,557,527,567,471
1106,538,560,521,563,472
1107,542,559,521,568,479
1108,545,564,528,571,470
1109,530,555,536,574,465
1110,539,556,526,566,468
1111,537,556,527,565,465
1112,535,553,528,562,456
1113,532,561,524,564,465
1114,541,557,530,565,436
1115,542,559,520,559,449
1116,536,555,527,568,448
1117,536,554,528,567,450
1118,537,552,531,562,456
1119,528,561,530,570,466
1120,528,557,534,573,450
1121,539,552,527,561,444
1122,536,554,527,566,452
1123,536,554,527,566,452
1124,536,554,529,570,454
1125,532,555,521,562,464
1126,535,557,534,572,447
1127,546,550,520,570,463
1128,538,555,530,567,454
1129,539,556,531,567,455
1130,538,553,526,569,462
1131,536,559,529,562,461
1132,530,551,540,576,455
1133,545,548,524,571,460
1134,537,555,529,566,454
1135,536,554,528,566,454
1136,541,555,527,566,461
1137,534,552,519,563,468
1138,529,555,536,570,454
1139,545,556,533,561,448
1140,537,556,530,566,456
1141,538,556,530,567,458
1142,536,553,535,572,458
1143,536,559,528,559,458
1144,532,552,530,565,455
1145,551,554,521,562,466
1146,536,555,528,565,457
1147,537,554,529,566,457
1148,536,555,530,563,453
1149,542,558,525,561,460
1150,540,556,527,568,447
