id,little,ring,middle,index,thumb
255,299,385,28,559,461
256,324,382,9,557,462
257,322,381,1,557,462
258,323,380,0,557,462
259,311,381,0,555,461
260,320,385,0,551,456
261,336,368,0,558,465
262,304,374,0,561,452
263,325,383,0,558,462
264,326,383,1,558,463
265,327,383,13,558,463
266,324,388,0,560,468
267,336,379,0,558,451
268,330,397,4,549,462
269,311,389,29,551,465
270,306,374,3,556,465
271,323,381,5,556,462
272,322,381,0,556,462
273,317,381,0,554,469
274,324,382,1,558,449
275,333,380,7,549,454
276,325,386,13,550,469
277,315,384,1,566,470
278,325,383,0,558,464
279,325,383,5,557,463
280,324,382,26,558,464
281,308,390,42,562,464
282,320,374,0,579,466
283,312,387,38,554,468
284,320,388,24,542,462
285,323,382,10,557,462
286,322,381,0,557,461
287,322,381,0,561,460
288,336,387,0,560,459
289,320,394,0,549,468
290,325,383,0,554,457
291,313,384,17,559,462
292,325,383,0,558,461
293,326,383,3,558,461
294,326,384,13,557,461
295,322,384,37,560,464
296,345,406,0,549,474
297,301,381,60,556,456
298,334,389,14,542,463
299,325,383,10,557,460
300,325,382,3,557,460
301,324,383,0,556,460
302,328,374,0,557,457
303,323,376,0,565,464
304,342,373,0,563,462
305,316,381,0,547,460
306,330,385,0,557,463
307,325,384,0,558,459
308,327,383,8,557,459
309,328,384,22,558,457
310,320,385,6,553,463
311,323,362,24,568,451
312,347,383,4,556,469
313,330,378,7,553,454
314,324,383,7,557,458
315,323,382,0,557,459
316,322,383,0,556,460
317,321,373,0,565,458
318,336,371,0,563,469
319,317,390,0,547,467
320,325,383,0,562,451
321,326,383,0,559,460
322,326,384,2,559,460
323,326,384,11,559,460
324,318,378,29,565,458
325,319,373,6,557,470
326,332,390,0,558,463
327,337,392,17,567,475
328,320,383,11,555,459
329,323,383,2,558,459
330,323,382,0,557,459
331,322,383,0,550,462
332,328,387,0,545,474
333,334,374,0,557,455
334,322,383,0,553,458
335,311,377,0,556,460
336,326,383,0,558,460
337,326,384,8,557,461
338,326,381,4,562,458
339,335,370,28,561,457
340,338,412,14,544,464
341,344,368,0,558,458
342,317,374,0,558,463
343,324,383,8,557,459
344,324,383,0,557,460
345,321,383,0,557,458
346,311,386,0,553,469
347,342,386,0,558,469
348,352,386,0,550,470
349,312,381,0,557,462
350,324,384,0,558,460
351,326,384,4,558,460
352,326,385,13,557,460
353,336,387,26,561,442
354,311,401,36,540,455
355,348,376,5,558,468
356,324,392,26,552,458
357,322,382,11,558,460
358,323,383,3,557,459
359,322,383,0,557,460
360,329,377,0,555,455
361,323,383,0,546,470
362,320,388,0,566,453
363,321,372,0,562,468
364,336,392,0,561,472
365,325,385,0,559,461
366,327,384,5,558,460
367,329,379,19,563,466
368,339,395,14,553,468
369,346,393,29,546,469
370,343,405,1,548,475
371,313,374,5,562,460
372,323,384,6,557,460
373,322,382,0,557,461
374,323,384,0,558,456
375,320,403,0,550,462
376,332,375,0,548,451
377,325,374,0,557,475
378,332,390,0,552,469
379,325,383,0,558,461
380,326,384,1,558,462
381,326,385,14,558,461
382,320,392,25,561,459
383,325,357,17,565,450
384,326,377,53,563,449
385,318,388,8,550,465
386,321,385,12,558,461
387,324,382,4,558,461
388,323,383,0,557,459
389,320,381,0,554,470
390,310,369,23,566,450
391,344,374,0,552,455
392,324,388,0,565,463
393,321,394,0,560,461
394,326,385,0,557,462
395,325,384,7,559,462
396,322,380,16,558,470
397,326,393,22,544,466
398,325,408,11,551,461
399,323,391,0,553,458
400,306,387,17,561,457
401,323,384,7,556,460
402,324,382,0,557,460
403,325,379,0,555,464
404,320,393,0,555,453
405,306,387,46,555,448
406,314,376,0,581,464
407,321,376,0,567,463
408,327,384,0,558,462
409,325,385,4,558,462
410,327,386,13,558,461
411,323,401,49,556,456
412,338,375,11,557,456
413,330,377,5,565,463
414,344,393,11,547,462
415,330,384,12,558,461
416,323,384,4,558,462
417,323,382,0,557,460
418,330,387,0,565,457
419,324,383,0,556,459
420,320,398,0,554,460
421,319,374,19,561,454
422,318,391,0,557,462
423,326,384,0,559,462
424,326,386,10,558,463
425,330,380,0,553,452
426,324,389,21,560,465
427,321,396,14,557,463
428,347,382,11,562,465
429,314,387,21,560,460
430,324,383,5,557,461
431,324,383,0,557,462
432,328,389,0,557,473
433,318,374,0,563,461
434,312,368,1,573,454
435,313,388,31,558,455
436,326,385,1,562,469
437,326,384,0,558,463
438,324,385,4,559,463
439,327,385,13,558,459
440,307,400,47,551,455
441,302,365,48,566,456
442,320,390,0,550,469
443,340,380,15,554,456
444,323,385,11,557,462
445,324,384,1,557,462
446,323,382,0,557,461
447,322,394,0,553,459
448,333,384,0,548,458
449,310,403,0,552,468
450,333,376,1,549,463
451,316,377,0,559,462
452,326,385,0,557,463
453,327,384,12,558,463
454,316,394,0,563,467
455,313,386,40,562,451
456,324,398,8,560,458
457,326,393,28,547,468
458,320,374,0,556,457
459,323,384,7,558,462
460,323,384,0,557,462
461,333,387,0,557,468
462,310,380,17,560,454
463,315,372,13,569,456
464,314,392,0,547,458
465,311,388,0,570,454
466,327,385,0,557,462
467,326,384,4,558,463
468,327,385,11,558,465
469,312,388,20,554,460
470,315,360,36,561,450
471,328,385,47,553,468
472,300,389,16,559,460
473,326,385,8,556,461
474,324,384,0,557,461
475,325,383,0,556,458
476,304,376,0,550,456
477,319,389,26,555,452
478,306,388,5,557,469
479,331,388,0,552,479
480,332,379,0,558,462
481,327,386,0,557,462
482,327,385,10,557,462
483,328,393,16,561,469
484,304,395,22,545,463
485,332,382,11,559,462
486,350,365,5,556,454
487,326,395,24,556,459
488,325,384,5,557,462
489,324,385,0,556,461
490,325,387,2,558,457
491,322,376,0,557,456
492,317,382,1,551,451
493,301,389,16,552,464
494,311,387,0,561,467
495,326,386,0,557,462
496,327,386,5,558,462
497,329,387,15,562,463
498,333,379,0,557,468
499,308,384,68,548,449
500,328,366,18,562,462
501,326,393,10,560,461
502,325,386,10,556,462
503,324,385,3,556,462
504,324,384,0,557,463
505,309,390,0,556,465
506,340,402,0,559,469
507,338,385,0,554,458
508,331,391,0,558,464
509,334,388,0,557,463
510,327,386,3,558,463
511,327,387,10,557,463
512,331,387,35,555,466
513,321,386,42,559,463
514,339,368,33,559,463
515,327,396,13,554,465
516,325,393,17,562,463
517,325,385,3,556,461
518,324,385,0,556,462
519,321,385,0,555,455
520,307,375,0,553,462
521,325,362,3,561,463
522,334,379,0,558,466
523,336,380,0,557,460
524,326,386,0,557,462
525,328,386,5,557,463
526,327,389,14,556,462
527,317,388,37,565,457
528,327,400,23,564,469
529,312,392,31,560,474
530,319,385,41,559,465
531,326,386,10,557,462
532,326,385,4,557,462
533,325,385,0,557,462
534,335,382,0,559,460
535,320,368,5,560,453
536,317,385,0,559,469
537,331,376,0,557,473
538,321,391,0,557,462
539,327,386,0,558,463
540,329,387,5,558,464
541,319,382,15,555,468
542,311,387,39,560,449
543,295,378,66,557,458
544,354,394,0,552,468
545,319,375,29,559,465
546,326,385,7,556,462
547,326,386,0,557,462
548,324,387,0,557,469
549,332,393,0,549,463
550,334,377,0,558,475
551,329,375,0,571,472
552,337,388,0,557,460
553,327,387,0,557,463
554,329,388,1,558,464
555,328,388,12,558,464
556,319,392,43,561,470
557,333,393,30,560,459
558,317,375,31,560,456
559,319,376,37,558,446
560,337,380,11,558,462
561,325,385,3,556,462
562,325,385,0,557,461
563,335,389,0,560,463
564,332,380,0,563,475
565,341,390,0,556,454
566,308,361,0,576,457
567,315,378,0,565,464
568,328,388,0,557,463
569,328,387,6,557,463
570,328,386,28,559,464
571,333,384,4,561,466
572,331,376,3,569,470
573,324,356,29,569,461
574,338,385,0,558,461
575,326,386,11,556,463
576,325,386,2,556,462
577,324,386,0,556,461
578,333,379,0,574,459
579,323,369,5,561,462
580,320,387,7,562,458
581,327,379,0,558,460
582,318,396,0,557,463
583,328,388,0,557,464
584,328,389,10,557,464
585,334,393,45,560,470
586,344,376,0,565,469
587,327,384,26,559,457
588,322,380,18,563,459
589,331,380,18,554,466
590,325,387,6,556,462
591,324,386,0,557,463
592,318,388,2,556,462
593,310,394,0,554,454
594,331,389,0,555,467
595,322,384,0,564,464
596,344,394,0,554,460
597,327,388,0,558,463
598,329,388,2,557,464
599,328,389,15,555,459
600,318,387,65,566,455
601,337,395,9,555,461
602,329,381,5,559,460
603,351,382,0,559,460
604,324,386,10,557,463
605,325,387,2,556,463
606,325,387,0,557,462
607,321,379,0,562,462
608,334,394,0,546,469
609,326,386,0,561,455
610,342,393,12,560,460
611,328,399,0,560,464
612,328,388,0,557,464
613,327,389,11,557,464
614,332,398,22,562,466
615,333,381,6,559,483
616,347,397,5,560,468
617,345,378,0,553,466
618,315,385,31,561,469
619,325,387,10,557,463
620,326,385,0,557,462
621,316,383,0,556,465
622,318,410,0,552,466
623,344,402,0,555,461
624,328,382,0,551,464
625,321,377,0,560,468
626,329,387,0,557,463
627,329,389,3,557,464
628,331,389,16,558,461
629,330,368,30,561,459
630,315,377,7,576,461
631,300,397,46,559,464
632,310,389,21,552,465
633,326,388,14,556,464
634,326,387,1,556,463
635,325,386,0,557,463
636,339,378,0,558,460
637,334,394,0,544,470
638,329,394,0,558,451
639,343,382,0,563,465
640,323,392,0,557,464
641,328,388,0,558,464
642,329,389,10,557,464
643,337,392,24,562,467
644,314,378,43,559,457
645,311,402,25,553,471
646,340,393,11,557,467
647,320,389,43,557,460
648,325,386,3,557,463
649,324,387,0,556,464
650,326,390,0,559,455
651,325,398,0,551,469
652,327,375,0,563,464
653,322,387,0,550,467
654,313,391,0,554,464
655,328,388,0,556,464
656,328,388,3,557,464
657,329,388,5,558,464
658,319,391,12,560,465
659,343,375,22,558,463
660,319,380,27,569,455
661,340,381,0,552,460
662,327,387,12,557,464
663,326,388,0,556,463
664,324,386,0,556,463
665,312,391,0,568,465
666,338,359,0,569,467
667,336,382,0,559,473
668,351,380,0,561,473
669,318,391,0,557,464
670,329,389,1,557,464
671,329,390,11,557,464
672,321,395,0,556,459
673,334,398,26,543,467
674,339,408,6,557,468
675,339,399,19,557,472
676,334,388,29,558,467
677,327,387,5,557,463
678,327,387,0,557,463
679,323,389,0,561,459
680,309,393,19,554,452
681,305,390,33,560,451
682,310,400,6,559,457
683,319,396,0,558,466
684,328,389,0,558,465
685,330,389,3,557,464
686,330,389,13,562,467
687,305,396,44,556,461
688,331,401,58,553,463
689,331,394,13,543,466
690,325,393,4,549,466
691,325,387,11,556,462
692,326,387,1,556,463
693,326,386,0,557,463
694,318,383,0,561,465
695,319,380,0,556,458
696,332,399,0,553,470
697,339,386,0,555,466
698,334,392,0,558,464
699,330,388,0,558,464
700,330,389,11,557,464
701,333,380,47,549,470
702,325,383,15,565,454
703,348,381,0,560,466
704,318,392,55,562,449
705,327,378,16,548,459
706,326,388,9,556,464
707,326,390,0,554,464
708,331,380,0,555,457
709,323,395,0,553,467
710,325,409,0,541,472
711,333,379,0,558,458
712,316,392,0,558,477
713,327,388,0,555,464
714,328,389,6,556,464
715,329,390,16,555,467
716,337,400,9,554,461
717,359,369,0,554,484
718,346,395,43,544,454
719,333,374,59,562,465
720,342,383,13,555,464
721,325,388,3,555,463
722,327,387,0,555,464
723,329,380,0,554,468
724,312,379,0,565,455
725,321,367,0,559,459
726,328,411,0,550,460
727,317,395,0,555,457
728,328,389,0,556,464
729,329,389,9,557,465
730,334,386,9,560,465
731,334,395,0,552,468
732,350,396,4,557,460
733,329,392,31,563,470
734,327,401,22,561,464
735,326,387,11,554,463
736,326,387,1,555,464
737,326,388,0,556,460
738,326,394,0,549,471
739,310,378,0,564,463
740,310,383,11,557,452
741,353,384,0,557,477
742,334,393,0,556,464
743,329,389,0,555,464
744,331,388,11,556,464
745,331,397,1,553,450
746,337,393,23,552,465
747,314,382,25,551,466
748,317,382,46,555,455
749,327,381,13,550,467
750,327,389,7,556,464
751,326,388,0,555,464
752,324,385,0,553,467
753,336,388,0,556,468
754,328,401,0,555,476
755,344,398,0,558,459
756,334,384,0,560,465
757,329,389,0,556,465
758,331,390,3,555,465
759,331,390,18,556,468
760,340,373,35,561,461
761,332,393,97,554,445
762,340,375,0,556,462
763,319,383,9,553,472
764,347,390,13,555,464
765,328,387,3,555,463
766,326,387,0,555,463
767,321,377,0,549,474
768,327,384,0,556,467
769,330,404,0,546,463
770,320,390,0,551,468
771,328,385,6,557,468
772,328,388,0,556,465
773,329,390,6,556,465
774,330,389,10,548,467
775,301,389,53,549,459
776,338,408,0,553,469
777,323,383,31,550,455
778,326,383,53,557,468
779,326,389,10,555,464
780,326,387,1,556,464
781,326,387,0,556,464
782,324,382,0,556,464
783,326,396,0,545,449
784,331,392,0,555,469
785,313,393,11,555,462
786,334,394,0,556,464
787,329,389,0,556,465
788,330,389,11,556,464
789,330,395,42,553,467
790,329,393,7,564,477
791,322,389,24,559,461
792,355,389,3,549,468
793,312,388,24,562,462
794,326,388,7,555,464
795,328,388,0,555,464
796,329,391,0,556,462
797,322,390,0,556,467
798,362,369,0,565,464
799,351,376,0,552,470
800,345,394,0,550,476
801,330,390,0,555,464
802,329,390,5,556,464
803,330,390,11,555,465
804,314,393,35,550,466
805,313,392,0,559,477
806,323,403,31,553,463
807,321,392,37,544,455
808,319,386,0,554,464
809,328,387,5,555,464
810,326,387,0,554,463
811,331,388,0,554,461
812,316,386,17,556,456
813,321,400,0,545,458
814,345,380,0,555,467
815,332,399,0,553,459
816,330,390,0,555,465
817,331,390,5,555,465
818,332,391,16,550,463
819,335,386,30,559,470
820,345,400,0,549,474
821,338,392,0,561,473
822,329,383,15,553,455
823,328,388,12,554,464
824,329,389,2,554,465
825,326,388,0,555,464
826,318,389,0,559,468
827,344,385,0,552,478
828,336,392,0,556,467
829,322,405,0,552,463
830,321,386,0,548,462
831,330,390,0,556,466
832,330,389,9,556,465
833,328,388,0,558,466
834,313,402,54,552,463
835,366,384,6,558,465
836,326,382,7,557,467
837,321,386,37,555,465
838,327,389,11,553,464
839,327,389,0,554,464
840,328,388,0,555,464
841,312,402,9,551,458
842,316,383,12,557,461
843,327,381,0,553,462
844,336,390,0,553,471
845,324,392,0,555,465
846,329,390,0,555,465
847,329,390,7,556,465
848,332,394,14,556,470
849,311,397,40,548,457
850,303,382,48,552,462
851,341,392,22,547,468
852,324,375,18,557,469
853,328,388,8,554,465
854,328,389,0,554,464
855,326,388,0,555,467
856,309,383,5,566,462
857,318,388,0,555,474
858,324,387,18,555,457
859,320,403,0,547,460
860,324,391,0,555,466
861,330,390,0,556,465
862,331,390,11,556,466
863,332,389,24,543,469
864,316,389,48,548,450
865,333,389,36,564,461
866,344,373,38,559,466
867,328,383,27,555,467
868,328,389,9,555,464
869,328,389,0,555,464
870,324,390,0,559,468
871,320,399,0,559,469
872,340,406,0,549,475
873,315,387,0,559,454
874,351,387,0,558,467
875,331,390,0,555,465
876,330,390,2,556,466
877,331,390,15,555,466
878,323,395,25,553,466
879,334,374,7,564,482
880,322,399,26,552,468
881,314,396,33,550,462
882,326,394,9,560,465
883,328,388,4,554,465
884,327,388,0,554,465
885,327,395,0,552,468
886,328,381,0,564,467
887,343,382,0,565,470
888,331,395,5,551,461
889,312,374,4,554,466
890,330,390,0,555,466
891,331,390,4,556,466
892,332,390,16,556,466
893,316,404,15,563,467
894,336,399,37,560,461
895,341,379,5,572,468
896,340,390,0,557,471
897,341,389,18,557,465
898,329,388,4,555,464
899,329,389,0,555,464
900,325,381,2,552,463
901,332,389,4,557,458
902,333,378,0,554,462
903,338,389,0,563,471
904,323,382,9,561,461
905,330,389,0,555,465
906,331,390,3,555,466
907,332,390,17,555,464
908,345,386,16,562,461
909,326,394,89,547,447
910,351,379,12,556,467
911,334,398,29,551,466
912,326,397,13,555,466
913,329,388,4,555,465
914,327,389,0,554,464
915,324,387,0,560,456
916,341,401,0,546,474
917,316,392,8,552,465
918,321,381,0,565,462
919,347,404,0,553,458
920,331,389,0,555,465
921,331,391,5,555,466
922,331,390,15,553,468
923,315,389,35,543,455
924,332,386,25,555,464
925,332,391,52,558,459
926,306,395,32,550,461
927,318,390,11,554,465
928,330,388,3,554,464
929,329,388,0,555,464
930,337,394,0,559,461
931,324,388,0,555,455
932,318,395,0,554,459
933,343,396,0,548,474
934,329,386,0,556,463
935,329,390,0,555,465
936,331,389,4,555,466
937,332,389,26,553,469
938,340,394,14,553,458
939,347,372,8,570,464
940,337,365,9,563,462
941,333,371,31,563,477
942,333,390,11,555,465
943,327,389,4,554,465
944,329,388,0,555,465
945,322,391,0,559,465
946,317,395,15,554,456
947,329,395,0,556,468
948,340,391,0,553,468
949,318,390,0,552,464
950,332,390,0,554,466
951,331,390,6,554,467
952,330,393,3,549,468
953,306,394,61,556,461
954,335,384,8,560,475
955,332,395,32,556,465
956,323,374,25,556,457
957,329,390,14,554,465
958,329,389,3,553,464
959,328,389,0,554,464
960,319,393,0,553,473
961,340,377,0,557,471
962,318,372,0,565,470
963,317,395,0,549,461
964,336,382,0,552,468
965,331,390,0,555,467
966,331,391,4,554,466
967,331,390,16,549,467
968,345,403,28,555,464
969,335,403,37,562,467
970,312,401,67,545,451
971,326,395,22,544,468
972,329,388,13,554,465
973,328,389,2,554,466
974,328,388,0,553,466
975,318,387,0,552,476
976,334,387,0,565,475
977,336,402,0,558,475
978,318,388,6,557,463
979,349,394,0,553,470
980,330,390,0,555,466
981,330,390,9,555,467
982,331,386,0,551,466
983,328,380,54,565,458
984,356,406,0,541,479
985,309,411,78,553,457
986,312,392,45,549,464
987,331,389,13,553,465
988,328,389,2,553,466
989,328,389,0,554,465
990,314,398,0,547,477
991,316,405,0,546,455
992,338,383,0,552,468
993,332,380,0,553,467
994,333,380,9,548,465
995,331,391,0,554,467
996,333,391,6,555,466
997,331,394,25,552,466
998,328,395,46,551,463
999,332,395,60,551,468
1000,327,377,64,564,460
1001,327,383,42,561,468
1002,330,390,12,554,465
1003,329,390,2,554,465
1004,329,389,0,553,465
1005,318,380,0,551,473
1006,337,397,0,547,462
1007,329,390,0,554,478
1008,329,385,0,556,472
1009,335,394,0,555,468
1010,332,390,0,555,466
1011,332,390,7,554,466
1012,336,392,13,558,460
1013,332,393,5,557,469
1014,338,385,16,558,455
1015,325,377,4,563,458
1016,337,386,3,551,468
1017,330,389,11,554,466
1018,330,389,1,554,466
1019,330,388,0,553,465
1020,326,394,0,552,472
1021,333,389,0,545,464
1022,329,383,0,559,458
1023,334,391,0,553,466
1024,329,392,0,549,464
1025,332,390,0,554,466
1026,332,391,4,555,467
1027,334,392,5,556,470
1028,326,382,42,552,467
1029,348,392,4,559,477
1030,338,397,28,537,470
1031,347,375,20,557,465
1032,333,388,14,554,465
1033,329,389,3,553,465
1034,330,389,0,552,465
1035,341,398,0,549,465
1036,333,404,0,538,464
1037,331,394,0,550,472
1038,340,391,0,546,467
1039,315,392,0,556,460
1040,332,390,0,554,466
1041,333,390,4,554,466
1042,334,391,15,556,469
1043,339,390,16,549,471
1044,320,391,85,554,448
1045,316,379,70,562,459
1046,344,378,0,560,473
1047,329,389,11,553,465
1048,331,389,1,553,466
1049,329,388,0,554,465
1050,327,406,0,557,470
1051,339,384,0,555,463
1052,298,400,20,552,459
1053,341,398,0,548,466
1054,331,383,0,558,462
1055,332,390,0,553,466
1056,332,390,4,554,467
1057,333,391,15,556,469
1058,336,395,11,560,479
1059,361,390,0,545,480
1060,335,393,21,552,457
1061,333,388,26,557,465
1062,329,384,11,553,466
1063,331,389,6,554,466
1064,332,389,0,554,465
1065,335,388,0,553,469
1066,328,387,0,550,471
1067,344,389,0,546,459
1068,315,390,0,560,461
1069,324,398,0,548,464
1070,332,390,0,552,466
1071,333,390,6,554,466
1072,334,390,18,554,462
1073,329,392,9,558,472
1074,351,389,0,546,485
1075,329,401,40,545,458
1076,330,377,45,551,468
1077,334,390,28,554,465
1078,333,388,5,553,464
1079,334,388,0,553,464
1080,343,390,0,551,467
1081,316,384,0,559,469
1082,353,395,0,549,454
1083,336,379,0,553,457
1084,328,381,0,552,465
1085,330,389,0,554,465
1086,330,388,5,555,464
1087,331,390,14,555,464
1088,340,398,0,541,474
1089,341,398,61,549,469
1090,313,397,53,547,452
1091,325,372,6,560,465
1092,337,386,33,556,465
1093,330,389,5,554,465
1094,329,388,0,553,464
1095,332,388,0,555,460
1096,331,383,0,556,467
1097,330,398,9,550,460
1098,339,409,0,538,462
1099,349,390,0,552,466
1100,331,389,0,553,465
1101,333,389,3,554,465
1102,334,390,12,555,466
1103,327,398,32,549,464
1104,333,386,10,556,474
1105,329,375,42,560,456
1106,326,383,48,558,462
1107,341,393,30,554,463
1108,329,387,6,554,464
1109,329,387,0,553,464
1110,326,391,0,556,463
1111,315,388,2,558,461
1112,303,388,19,554,454
1113,345,401,0,557,461
1114,347,398,0,557,467
1115,333,391,0,554,465
1116,333,390,2,554,466
1117,334,391,13,555,466
1118,335,391,22,541,467
1119,324,389,94,549,448
1120,334,391,39,558,470
1121,330,396,18,558,468
1122,342,389,24,553,465
1123,331,389,6,553,464
1124,331,389,0,553,464
1125,334,386,2,548,468
1126,325,399,0,544,463
1127,330,384,0,557,465
1128,330,393,0,551,462
1129,325,396,0,554,467
1130,335,390,0,554,465
1131,334,390,1,554,466
1132,336,391,13,554,466
1133,351,389,26,548,460
1134,349,388,11,560,480
1135,341,381,0,563,474
1136,325,378,33,558,454
1137,325,380,21,543,465
1138,332,389,7,553,465
1139,333,389,0,554,465
1140,331,388,0,557,464
1141,318,380,7,554,457
1142,325,403,0,543,473
1143,346,389,0,543,478
1144,343,392,0,547,465
1145,333,391,0,554,465
1146,333,390,5,554,464
1147,334,391,15,555,465
1148,338,389,14,561,455
1149,314,387,58,565,448
1150,313,389,53,554,458
