id,little,ring,middle,index,thumb
163,525,541,536,563,508
164,538,542,531,570,512
165,537,545,536,564,506
166,537,542,531,567,509
167,536,541,529,567,509
168,536,541,528,566,507
169,534,536,527,569,507
170,546,539,522,562,513
171,523,539,538,583,510
172,534,542,530,568,509
173,538,542,530,568,510
174,538,543,531,564,508
175,537,543,528,575,517
176,550,542,528,569,514
177,544,541,520,566,513
178,537,543,527,562,507
179,536,541,529,567,510
180,535,541,529,566,509
181,542,539,535,563,504
182,549,535,528,571,504
183,534,547,530,565,509
184,539,539,526,568,510
185,537,542,530,568,510
186,538,542,530,568,510
187,535,543,535,563,508
188,536,547,536,564,504
189,534,542,530,568,509
190,537,531,525,567,507
191,537,542,530,567,510
192,536,541,529,566,509
193,536,542,528,566,511
194,530,536,527,555,504
195,531,546,534,563,507
196,552,543,522,564,514
197,539,546,529,567,511
198,536,541,530,568,510
199,537,542,529,568,510
200,536,548,536,571,509
201,528,542,532,567,507
202,553,544,518,575,516
203,547,540,526,571,512
204,536,541,528,568,509
205,536,541,527,566,510
206,535,542,528,569,510
207,541,538,531,574,509
208,539,537,519,573,516
209,546,541,519,560,516
210,536,542,530,567,511
211,537,541,529,568,510
212,537,543,529,569,507
213,528,538,524,556,518
214,532,540,532,571,506
215,544,539,519,562,508
216,535,541,529,567,510
217,536,541,528,568,510
218,536,541,528,568,507
219,538,539,533,573,518
220,532,541,527,564,511
221,530,546,525,563,511
222,534,540,537,567,511
223,536,541,529,568,511
224,538,541,529,568,511
225,528,539,537,575,513
226,535,536,528,579,512
227,529,537,533,577,516
228,536,532,528,575,513
229,536,540,528,567,509
230,536,540,528,567,509
231,534,539,530,562,507
232,537,540,527,558,513
233,528,542,533,571,504
234,540,544,533,569,502
235,536,541,528,567,510
236,537,541,529,568,511
237,538,541,531,567,511
238,549,542,521,559,513
239,535,548,532,561,508
240,537,544,531,562,520
241,548,540,525,570,510
242,537,541,527,567,510
243,536,540,528,567,509
244,525,533,523,572,509
245,529,544,539,575,501
246,532,538,528,568,515
247,542,537,525,566,513
248,537,541,528,568,511
249,537,541,528,568,510
250,536,543,532,572,505
251,542,540,523,567,516
252,529,542,533,571,510
253,531,537,526,572,515
254,536,540,528,567,510
255,536,541,528,567,510
256,535,538,529,571,510
257,528,535,519,565,504
258,535,537,529,573,511
259,535,540,533,560,507
260,545,537,526,568,510
261,537,541,528,568,510
262,538,541,528,568,511
263,543,543,522,561,511
264,535,546,535,572,514
265,530,535,527,571,516
266,528,538,534,568,507
267,536,540,527,567,510
268,535,540,527,567,510
269,533,537,518,572,515
270,532,535,529,567,508
271,538,535,526,574,516
272,538,541,536,563,504
273,536,540,528,568,511
274,537,541,528,568,511
275,537,540,532,565,512
276,545,541,529,573,518
277,537,537,532,574,509
278,545,539,523,563,513
279,528,543,528,567,510
280,535,540,527,567,510
281,535,540,527,567,510
282,527,540,535,569,508
283,534,537,532,574,504
284,537,538,529,564,508
285,544,541,525,566,505
286,537,540,528,569,511
287,537,541,528,568,510
288,533,537,524,570,512
289,524,534,532,568,508
290,532,547,535,567,506
291,542,546,526,562,508
292,536,540,528,568,510
293,535,540,527,567,509
294,535,539,529,570,512
295,529,540,536,573,511
296,538,534,525,570,514
297,527,536,541,570,510
298,538,538,525,568,510
299,536,541,528,568,511
300,536,540,529,568,510
301,534,536,520,574,515
302,526,541,527,564,506
303,537,543,530,564,511
304,525,538,530,571,515
305,536,539,527,567,510
306,535,539,527,567,510
307,533,537,524,571,514
308,546,544,520,570,514
309,531,541,533,568,509
310,520,537,529,575,509
311,535,540,528,568,511
312,536,540,528,568,511
313,536,538,530,567,509
314,543,537,521,558,513
315,542,543,527,565,513
316,523,542,533,572,511
317,543,537,530,567,510
318,535,539,527,568,510
319,535,539,526,566,510
320,539,540,527,562,510
321,533,538,524,568,505
322,547,545,521,562,509
323,536,538,533,568,509
324,536,540,527,567,511
325,535,540,528,568,512
326,541,540,529,569,514
327,534,536,520,578,514
328,535,541,526,563,509
329,537,529,529,574,512
330,536,539,527,567,510
331,535,540,526,567,510
332,535,539,529,569,512
333,535,546,535,563,512
334,538,536,527,573,513
335,544,536,524,573,503
336,535,540,533,569,511
337,536,540,526,568,511
338,538,541,528,568,511
339,530,532,526,575,512
340,540,540,522,563,520
341,525,543,531,572,506
342,548,539,517,561,515
343,534,539,526,568,511
344,535,539,526,567,510
345,539,539,523,565,509
346,536,543,518,567,515
347,529,538,527,568,510
348,526,536,527,551,506
349,536,540,527,568,511
350,536,540,527,567,511
351,537,540,527,565,512
352,537,546,533,570,512
353,535,546,530,564,511
354,547,538,525,572,513
355,531,540,530,575,509
356,535,539,527,567,511
357,534,539,526,567,510
358,531,534,529,574,511
359,535,541,521,569,517
360,526,541,536,575,505
361,543,543,523,563,515
362,536,540,526,568,511
363,537,539,527,568,511
364,534,540,530,571,512
365,548,539,524,567,508
366,540,537,527,569,510
367,530,544,533,574,514
368,543,539,527,568,511
369,536,540,526,567,510
370,534,539,526,567,511
371,531,534,524,571,506
372,544,540,518,567,514
373,546,536,523,571,519
374,534,544,533,571,508
375,536,540,527,568,511
376,537,540,528,569,512
377,535,541,530,572,514
378,544,537,525,577,510
379,537,538,526,566,509
380,536,531,525,570,512
381,536,540,527,568,511
382,534,539,527,567,511
383,534,538,527,570,511
384,542,532,520,564,510
385,533,543,532,563,508
386,530,537,532,566,505
387,529,540,529,578,513
388,536,540,527,567,511
389,536,540,528,568,511
390,536,541,535,567,510
391,526,546,528,560,512
392,534,544,530,566,511
393,529,537,527,572,516
394,536,540,527,567,510
395,536,539,527,567,510
396,535,534,525,572,508
397,548,548,527,568,516
398,536,539,519,568,515
399,545,538,521,561,514
400,537,536,525,576,512
401,536,540,528,568,511
402,536,540,528,569,512
403,540,543,537,563,501
404,532,540,533,561,506
405,542,541,523,563,510
406,527,545,536,565,501
407,536,540,527,568,511
408,536,540,527,567,511
409,546,536,526,565,510
410,537,544,531,567,515
411,537,535,525,570,511
412,534,535,527,582,511
413,529,536,528,569,511
414,537,540,528,569,512
415,537,541,528,568,512
416,547,539,515,562,512
417,546,540,521,572,519
418,534,543,535,567,504
419,523,536,530,576,513
420,535,539,527,568,511
421,536,539,526,568,511
422,535,537,525,569,509
423,544,545,525,569,514
424,523,540,531,572,508
425,540,535,519,576,517
426,529,537,528,568,511
427,537,540,528,568,511
428,537,540,529,569,511
429,533,542,531,566,516
430,532,549,528,563,513
431,542,538,530,570,511
432,542,541,525,569,513
433,535,539,527,568,511
434,535,539,526,568,510
435,538,537,531,567,514
436,540,538,521,567,511
437,539,543,524,558,507
438,543,535,526,581,515
439,541,537,527,568,512
440,536,540,528,569,512
441,536,540,528,568,512
442,548,545,530,569,511
443,526,540,529,564,509
444,546,543,523,558,515
445,544,532,525,571,517
446,536,540,527,567,512
447,535,539,527,567,511
448,531,537,527,567,511
449,534,536,522,568,513
450,535,536,527,572,518
451,549,534,522,564,506
452,523,537,525,567,512
453,533,538,524,569,513
454,535,538,525,569,512
455,535,537,528,570,514
456,534,542,525,566,517
457,542,541,521,562,515
458,532,538,529,574,514
459,534,538,524,567,512
460,534,537,525,567,512
461,537,538,523,567,515
462,550,531,522,567,513
463,536,533,524,571,514
464,536,534,521,571,508
465,541,538,527,568,514
466,535,538,525,566,514
467,536,538,526,566,514
468,537,537,520,572,518
469,534,540,521,561,520
470,545,539,520,563,516
471,542,542,522,566,515
472,535,538,526,566,513
473,534,537,525,566,513
474,534,540,525,565,518
475,530,538,519,559,513
476,536,541,519,565,515
477,544,535,520,569,512
478,530,535,525,574,512
479,534,538,525,566,514
480,535,538,525,567,514
481,527,534,530,576,513
482,530,533,526,569,511
483,537,537,523,565,519
484,532,537,523,561,517
485,535,537,524,565,513
486,534,537,525,566,513
487,534,537,524,571,514
488,547,535,521,567,512
489,542,538,518,564,517
490,535,541,519,564,519
491,539,544,528,563,508
492,535,538,525,566,514
493,536,537,525,567,514
494,536,537,531,574,513
495,545,540,521,565,513
496,541,539,524,562,515
497,523,543,529,557,504
498,539,538,525,565,514
499,535,537,524,566,513
500,534,537,524,565,513
501,536,533,520,560,518
502,541,532,520,568,513
503,541,531,513,567,519
504,524,538,533,574,513
505,535,537,524,567,513
506,535,537,524,566,514
507,535,538,524,569,521
508,539,540,529,563,507
509,549,540,526,565,514
510,537,535,517,555,514
511,544,540,523,565,513
512,534,537,524,565,513
513,533,537,523,565,513
514,543,539,519,563,515
515,541,539,515,566,518
516,521,533,526,574,509
517,537,536,522,568,520
518,534,538,525,567,513
519,536,538,525,567,514
520,535,540,523,566,510
521,544,542,525,574,524
522,538,535,524,573,515
523,543,538,515,567,516
524,532,541,530,565,509
525,534,537,524,565,513
526,534,537,523,565,512
527,533,534,533,570,508
528,529,538,525,557,513
529,544,536,514,551,510
530,538,549,527,564,514
531,535,538,524,566,513
532,535,538,525,567,514
533,536,538,524,565,512
534,524,533,531,574,514
535,528,536,534,569,508
536,534,533,527,569,509
537,536,536,515,569,519
538,534,538,524,566,513
539,533,538,522,566,513
540,536,539,523,564,516
541,546,536,524,567,506
542,527,536,522,570,515
543,544,530,521,575,519
544,540,537,524,566,513
545,535,537,524,567,514
546,535,538,525,567,514
547,536,543,535,573,516
548,531,537,532,562,504
549,546,542,524,558,518
550,533,537,525,565,511
551,534,537,524,567,513
552,533,537,523,566,512
553,531,538,524,564,511
554,523,536,523,571,522
555,542,536,518,563,517
556,530,545,527,563,515
557,540,534,522,567,513
558,534,537,525,568,514
559,536,538,526,567,513
560,527,531,527,572,519
561,520,540,520,559,512
562,530,532,519,569,515
563,553,539,520,558,518
564,534,537,525,567,514
565,533,537,524,566,512
566,533,537,524,567,514
567,531,534,518,567,507
568,545,540,515,565,519
569,539,542,517,561,512
570,522,534,519,570,513
571,535,537,523,567,514
572,534,538,524,567,514
573,535,540,527,570,516
574,522,541,525,560,512
575,529,536,530,569,511
576,514,536,522,566,514
577,531,536,524,565,513
578,534,537,523,566,513
579,534,536,523,566,513
580,527,539,534,560,506
581,540,539,514,565,518
582,531,540,523,564,513
583,527,537,523,571,512
584,535,537,523,567,514
585,534,537,524,567,513
586,534,540,526,569,516
587,525,529,524,567,507
588,539,536,521,570,519
589,544,537,516,571,517
590,537,538,521,560,513
591,534,536,523,566,513
592,532,536,522,566,513
593,530,534,521,573,519
594,523,536,517,562,517
595,525,533,518,569,515
596,525,529,523,578,511
597,533,536,523,566,514
598,535,537,523,566,514
599,536,538,524,567,510
600,545,534,515,553,515
601,544,538,521,564,520
602,518,530,533,574,513
603,540,539,518,566,519
604,534,537,523,566,513
605,533,536,523,565,513
606,527,540,520,567,512
607,534,539,530,565,516
608,529,538,529,563,510
609,538,531,518,570,509
610,531,537,526,568,513
611,534,537,524,567,513
612,535,537,524,567,514
613,530,536,525,574,514
614,543,539,525,575,518
615,537,539,524,563,519
616,535,537,518,575,516
617,534,536,522,566,514
618,534,536,523,566,514
619,533,535,523,571,512
620,531,536,518,565,515
621,542,537,514,567,518
622,520,528,524,575,508
623,523,535,523,566,516
624,534,536,523,566,514
625,534,537,523,568,515
626,536,536,525,564,516
627,527,536,527,564,517
628,531,533,520,571,521
629,536,532,528,574,510
630,545,539,520,566,514
631,533,536,523,566,513
632,533,536,522,565,514
633,529,545,524,561,508
634,530,534,514,565,516
635,519,530,519,570,513
636,531,532,523,570,517
637,534,537,523,565,514
638,534,536,523,566,514
639,535,537,518,569,516
640,537,536,539,577,515
641,532,537,534,564,506
642,536,533,516,569,517
643,543,535,524,565,509
644,533,536,523,565,514
645,533,536,522,566,513
646,532,536,521,563,512
647,547,536,518,567,508
648,522,535,529,574,507
649,526,532,520,565,501
650,540,535,523,566,514
651,534,537,523,567,514
652,535,537,523,567,514
653,536,541,528,568,515
654,548,536,519,566,518
655,541,536,520,564,515
656,543,529,517,567,520
657,534,536,523,566,513
658,532,535,522,565,513
659,533,536,522,566,511
660,534,531,516,567,515
661,520,533,527,565,509
662,540,541,516,565,523
663,536,544,527,564,515
664,534,536,523,567,515
665,535,537,524,567,514
666,537,538,526,564,511
667,529,537,520,562,525
668,530,540,531,566,506
669,527,527,520,569,516
670,533,536,522,565,514
671,533,536,522,565,514
672,533,535,521,565,512
673,523,531,522,566,515
674,534,540,518,564,516
675,540,527,515,567,522
676,528,537,523,563,515
677,533,536,522,567,514
678,534,537,522,566,515
679,533,538,523,567,513
680,542,539,529,572,516
681,535,541,524,564,511
682,529,537,530,566,514
683,528,537,525,567,514
684,533,535,522,565,513
685,532,536,522,565,513
686,534,538,522,568,514
687,531,530,521,574,514
688,532,541,530,559,506
689,525,531,519,565,517
690,534,536,522,566,514
691,534,537,523,566,514
692,535,537,522,569,515
693,537,538,526,565,511
694,530,540,524,560,510
695,526,542,530,564,506
696,535,537,527,570,512
697,533,536,522,566,513
698,532,536,521,565,513
699,529,536,522,562,514
700,536,540,521,569,519
701,524,534,522,569,512
702,530,533,517,570,518
703,542,539,523,565,514
704,534,536,523,567,514
705,534,538,523,567,514
706,531,536,519,575,522
707,541,538,516,564,524
708,523,536,532,579,509
709,528,532,522,572,513
710,533,536,522,566,513
711,532,536,522,566,513
712,533,536,523,567,512
713,543,539,526,570,508
714,536,542,528,559,511
715,543,534,517,563,513
716,524,539,521,562,511
717,534,537,523,566,514
718,534,537,523,567,515
719,531,537,520,565,517
720,547,537,528,568,509
721,534,534,526,568,510
722,535,538,522,578,514
723,538,536,524,565,514
724,533,537,523,566,514
725,533,536,523,565,514
726,532,539,524,569,518
727,546,538,519,567,515
728,517,533,530,577,507
729,540,535,520,567,519
730,536,537,525,566,514
731,536,537,526,567,513
732,537,536,526,568,515
733,551,544,527,571,512
734,534,535,528,570,510
735,532,535,518,568,516
736,536,531,521,563,514
737,534,536,525,567,513
738,533,537,525,566,512
739,537,534,522,565,514
740,528,532,529,582,517
741,529,539,528,564,512
742,516,535,536,569,510
743,535,538,526,567,513
744,536,538,526,567,514
745,536,538,526,566,514
746,544,541,525,573,522
747,531,536,526,571,511
748,540,537,522,565,515
749,546,541,525,564,505
750,534,537,525,566,512
751,534,537,525,566,512
752,535,536,525,569,512
753,525,538,531,561,513
754,538,534,523,571,516
755,534,536,529,573,507
756,525,535,529,571,513
757,535,537,525,567,513
758,536,537,526,567,514
759,540,541,524,559,508
760,537,533,524,565,507
761,548,537,518,558,514
762,523,538,528,565,513
763,535,537,525,566,513
764,534,536,525,566,512
765,533,537,525,567,514
766,523,535,530,562,511
767,519,537,529,566,505
768,553,538,518,561,517
769,530,539,522,558,520
770,534,537,526,567,513
771,536,537,526,567,513
772,534,537,527,568,517
773,533,536,520,569,518
774,541,539,525,564,514
775,535,526,522,564,512
776,532,538,530,566,513
777,535,537,524,565,512
778,533,536,524,566,512
779,531,540,533,562,506
780,542,531,522,565,508
781,537,542,534,555,509
782,543,535,517,566,519
783,534,537,524,568,512
784,536,538,525,566,513
785,537,538,526,567,512
786,533,538,538,567,509
787,535,541,520,559,514
788,532,542,528,569,507
789,528,544,533,572,512
790,535,538,525,567,512
791,534,537,523,565,512
792,533,536,529,566,515
793,544,536,521,568,515
794,534,542,531,568,508
795,541,548,528,567,514
796,527,539,524,567,513
797,536,539,526,567,513
798,536,538,527,568,513
799,530,540,535,577,515
800,544,534,520,574,512
801,544,540,524,565,513
802,545,535,517,561,512
803,536,538,526,566,512
804,535,538,527,567,512
805,533,537,526,565,510
806,542,539,528,581,511
807,527,536,531,565,513
808,523,529,530,588,511
809,530,542,538,566,506
810,536,538,526,567,512
811,536,538,527,567,513
812,537,540,528,565,515
813,535,538,535,570,511
814,533,544,531,564,511
815,539,541,526,570,520
816,519,539,526,559,512
817,535,538,526,566,512
818,534,537,525,565,512
819,528,538,528,569,514
820,526,535,531,571,508
821,535,537,528,565,503
822,545,546,522,560,508
823,536,538,526,566,513
824,536,538,527,567,512
825,536,538,527,567,512
826,530,531,518,572,516
827,526,537,531,570,511
828,519,540,532,575,505
829,537,544,525,564,509
830,534,538,526,567,513
831,534,538,526,566,512
832,532,539,523,569,511
833,527,537,527,561,506
834,542,540,525,571,516
835,529,540,524,559,511
836,541,537,520,564,517
837,536,539,527,568,513
838,536,538,527,568,514
839,537,541,527,573,513
840,525,541,526,560,513
841,528,541,534,574,516
842,531,536,516,566,515
843,537,539,526,567,511
844,536,538,526,567,512
845,534,537,526,565,512
846,542,541,521,561,511
847,539,537,521,572,522
848,527,543,533,563,509
849,539,543,525,559,508
850,536,539,526,567,513
851,536,538,527,567,513
852,537,540,525,567,513
853,538,536,520,560,510
854,537,543,533,581,512
855,530,542,530,561,518
856,527,546,536,572,510
857,536,542,529,566,512
858,536,542,528,566,511
859,536,542,536,564,513
860,534,535,524,566,506
861,542,540,526,569,517
862,541,552,531,565,511
863,531,545,528,568,513
864,538,543,531,568,512
865,539,543,532,568,510
866,539,543,524,565,514
867,529,542,534,563,508
868,547,544,532,569,508
869,555,542,522,564,517
870,536,542,530,566,510
871,536,542,530,567,510
872,535,542,529,567,511
873,533,538,534,563,504
874,538,535,522,563,508
875,524,544,538,568,504
876,524,537,524,566,511
877,537,542,531,568,510
878,538,543,531,568,512
879,539,541,529,569,509
880,529,538,539,571,512
881,536,551,534,558,508
882,545,542,522,568,520
883,534,541,535,575,509
884,537,542,530,567,513
885,536,542,529,566,513
886,532,543,524,560,509
887,548,539,529,570,503
888,535,544,528,557,514
889,556,542,527,560,512
890,539,542,530,567,512
891,535,542,530,568,513
892,537,543,531,568,513
893,551,542,527,560,513
894,537,540,530,585,514
895,537,536,521,569,514
896,531,536,534,577,519
897,536,543,530,567,513
898,536,542,530,566,512
899,535,542,530,564,512
900,536,545,540,577,511
901,532,547,533,556,513
902,540,540,530,578,510
903,525,539,527,569,520
904,538,543,531,566,513
905,538,544,532,568,512
906,534,542,533,564,510
907,535,546,537,572,521
908,540,543,526,573,519
909,531,537,542,569,512
910,530,539,533,567,512
911,537,542,531,567,513
912,536,543,529,566,513
913,532,543,529,567,508
914,518,542,541,579,511
915,539,540,523,567,518
916,518,549,535,564,512
917,537,541,530,568,513
918,536,541,531,568,514
919,536,541,530,568,511
920,547,544,536,568,516
921,536,541,532,575,512
922,524,535,542,574,508
923,527,530,527,572,520
924,534,540,529,566,513
925,534,540,529,567,513
926,535,542,530,568,511
927,552,538,527,568,517
928,533,535,531,573,514
929,523,540,533,577,507
930,530,539,532,565,510
931,535,540,530,568,515
932,535,541,529,568,514
933,541,538,531,566,507
934,549,547,530,572,523
935,534,539,532,574,515
936,527,543,536,578,517
937,542,543,528,567,514
938,535,540,528,566,514
939,533,540,528,567,513
940,528,540,544,571,509
941,542,537,525,574,517
942,535,542,529,553,511
943,537,546,538,557,506
944,534,540,529,568,514
945,535,541,529,567,515
946,536,542,530,568,515
947,528,539,531,565,512
948,532,541,542,574,508
949,537,538,533,571,509
950,529,541,539,570,516
951,534,541,529,566,514
952,533,540,528,566,513
953,533,540,530,566,514
954,509,539,534,575,509
955,537,539,530,576,517
956,538,540,524,566,521
957,541,537,522,559,515
958,533,541,528,567,515
959,535,541,529,568,515
960,537,539,529,572,518
961,524,539,524,560,518
962,535,548,530,563,514
963,545,545,526,573,524
964,545,538,527,572,515
965,533,541,527,566,513
966,533,540,527,567,513
967,537,539,530,574,516
968,527,546,532,557,514
969,540,539,522,564,519
970,534,538,529,575,501
971,537,538,528,567,515
972,535,541,529,568,515
973,536,542,530,568,515
974,540,541,520,565,512
975,539,539,524,569,515
976,541,542,525,570,515
977,525,543,530,561,522
978,535,540,527,567,514
979,534,540,527,566,514
980,532,540,527,566,514
981,533,538,527,561,511
982,539,538,527,572,519
983,529,533,517,569,520
984,528,539,529,568,514
985,534,541,528,567,514
986,536,541,528,567,514
987,536,541,528,575,515
988,543,549,530,561,520
989,540,543,524,563,524
990,557,541,522,568,520
991,543,548,532,567,508
992,534,541,527,567,513
993,531,541,527,567,514
994,531,544,524,568,515
995,526,536,531,569,512
996,537,534,524,569,516
997,521,545,534,566,513
998,527,543,541,572,513
999,534,541,529,567,515
1000,534,542,528,569,515
1001,533,542,529,564,520
1002,531,542,523,564,522
1003,537,540,523,559,516
1004,548,540,515,561,511
1005,533,548,529,569,515
1006,533,540,527,567,514
1007,532,540,526,566,514
1008,531,537,533,564,519
1009,526,539,530,573,505
1010,543,538,515,558,518
1011,533,543,533,577,515
1012,540,543,532,567,515
1013,534,541,528,568,515
1014,534,541,529,568,515
1015,533,538,530,578,512
1016,546,540,521,568,522
1017,524,544,539,576,511
1018,551,532,522,571,515
1019,530,541,528,567,513
1020,533,541,527,567,514
1021,532,540,526,566,514
1022,537,543,527,556,503
1023,526,542,529,557,515
1024,527,537,532,563,512
1025,531,540,528,564,508
1026,534,541,528,567,515
1027,534,541,528,568,515
1028,535,542,528,568,515
1029,538,550,538,568,510
1030,521,541,539,568,511
1031,531,540,518,578,517
1032,550,541,517,562,515
1033,533,541,527,567,514
1034,533,540,527,566,514
1035,533,540,529,569,515
1036,523,537,528,567,516
1037,513,542,535,572,512
1038,520,535,528,588,511
1039,521,536,528,573,524
1040,533,541,528,567,512
1041,535,541,528,568,515
1042,538,542,525,569,513
1043,545,547,529,575,514
1044,531,535,529,566,513
1045,537,538,527,576,523
1046,528,541,523,572,515
1047,533,541,527,566,514
1048,532,540,527,566,513
1049,539,542,525,575,513
1050,534,536,519,563,509
1051,531,535,524,570,515
1052,545,537,523,563,513
1053,517,544,525,560,515
1054,534,541,527,568,515
1055,535,541,528,568,515
1056,528,542,527,566,516
1057,535,541,542,574,514
1058,540,539,526,575,516
1059,519,537,522,558,519
1060,543,542,529,566,514
1061,533,540,528,567,514
1062,533,540,527,566,513
1063,528,538,532,568,512
1064,523,531,527,575,512
1065,537,541,524,570,520
1066,531,537,532,559,519
1067,536,542,528,567,514
1068,534,541,529,568,515
1069,536,542,529,568,515
1070,530,532,531,577,520
1071,527,547,530,565,519
1072,535,540,527,572,515
1073,541,546,533,558,506
1074,532,541,528,567,514
1075,532,540,528,566,514
1076,533,540,527,565,516
1077,536,534,519,564,522
1078,517,542,534,564,505
1079,514,539,535,578,505
1080,531,548,541,563,510
1081,534,542,528,567,515
1082,534,541,529,568,515
1083,534,542,531,568,512
1084,536,541,524,562,522
1085,533,537,532,568,517
1086,550,541,528,560,519
1087,545,539,522,557,513
1088,533,541,528,567,515
1089,533,540,527,565,514
1090,535,539,527,561,514
1091,538,541,529,570,518
1092,535,531,528,575,519
1093,526,543,537,560,508
1094,517,539,529,579,514
1095,534,542,528,568,515
1096,535,541,529,567,516
1097,531,541,529,570,505
1098,546,540,534,568,508
1099,548,539,521,566,519
1100,542,543,522,574,513
1101,536,543,533,566,516
1102,533,541,528,566,514
1103,532,540,528,566,514
1104,530,544,529,578,513
1105,549,542,524,569,517
1106,519,539,530,577,517
1107,543,543,529,574,510
1108,536,537,525,565,515
1109,534,541,528,567,515
1110,535,542,529,567,516
1111,533,544,531,564,516
1112,542,544,544,574,512
1113,548,546,527,561,515
1114,528,532,524,571,516
1115,537,540,528,567,515
1116,534,541,528,566,514
1117,533,541,527,567,514
1118,540,539,527,569,514
1119,533,537,532,576,516
1120,536,539,524,561,512
1121,510,528,533,576,513
1122,537,541,529,568,515
1123,535,542,529,567,515
1124,535,542,529,568,516
1125,537,540,531,573,517
1126,546,549,527,558,515
1127,541,538,518,557,520
1128,527,534,534,578,522
1129,534,541,528,567,514
1130,533,541,528,566,514
1131,532,541,527,566,513
1132,552,541,525,563,515
1133,539,549,532,559,516
1134,531,543,531,576,517
1135,538,548,528,562,509
1136,534,541,529,568,515
1137,535,541,528,567,515
1138,535,541,529,563,518
1139,528,546,534,575,514
1140,535,540,529,578,517
1141,528,545,534,570,502
1142,542,542,525,562,515
1143,533,542,528,567,515
1144,533,541,527,566,513
1145,533,541,530,569,517
1146,523,542,536,570,522
1147,539,540,526,576,522
1148,547,541,525,576,521
1149,521,540,532,580,517
1150,533,542,528,568,515
