id,little,ring,middle,index,thumb
158,423,368,531,563,457
159,423,364,530,566,458
160,423,366,532,564,457
161,424,365,531,563,458
162,424,365,531,564,458
163,424,362,531,564,457
164,424,359,531,563,458
165,424,356,531,564,458
166,423,358,531,563,457
167,424,364,531,564,457
168,423,358,531,564,457
169,424,363,532,563,457
170,423,363,532,564,458
171,423,364,531,563,457
172,423,365,531,563,458
173,423,369,531,564,458
174,424,370,531,564,457
175,424,373,531,563,458
176,425,368,532,564,457
177,425,362,531,565,458
178,424,373,531,563,458
179,425,364,532,564,458
180,425,362,530,564,458
181,424,357,532,564,458
182,425,360,531,564,457
183,424,364,531,563,458
184,424,366,531,564,458
185,424,376,531,564,458
186,425,360,531,564,458
187,424,373,532,563,457
188,424,376,531,564,458
189,425,371,531,564,458
190,425,385,531,564,458
191,426,365,530,564,458
192,426,375,532,564,459
193,425,374,532,563,457
194,426,357,532,564,459
195,426,357,532,562,459
196,425,355,531,565,459
197,425,358,532,564,458
198,424,376,531,563,458
199,425,360,532,564,458
200,425,365,532,564,459
201,425,368,531,563,458
202,424,376,532,562,458
203,424,374,532,563,458
204,425,378,531,564,458
205,425,370,532,564,459
206,426,385,532,564,458
207,425,366,531,564,459
208,426,373,533,565,458
209,425,364,531,564,459
210,425,362,532,564,458
211,425,363,532,563,458
212,426,352,532,564,458
213,425,362,532,563,456
214,425,358,531,563,456
215,425,360,531,563,456
216,424,363,531,563,455
217,423,363,532,564,455
218,424,368,532,564,456
219,424,371,531,564,456
220,424,371,532,564,456
221,424,368,531,564,455
222,425,370,532,565,455
223,425,372,532,563,456
224,425,368,531,564,456
225,424,366,531,564,456
226,425,363,531,564,456
227,425,364,531,563,456
228,425,360,531,564,456
229,425,358,532,564,456
230,425,360,531,563,456
231,425,359,532,565,456
232,424,359,531,563,456
233,424,361,530,563,456
234,425,366,532,564,456
235,425,372,532,564,456
236,426,374,532,564,457
237,426,378,530,563,457
238,426,362,530,564,457
239,425,368,532,564,456
240,425,356,532,565,457
241,427,354,531,564,457
242,427,357,531,565,456
243,426,356,531,564,457
244,427,356,531,563,456
245,425,348,531,564,456
246,427,373,532,564,456
247,426,357,532,564,456
248,428,357,532,565,457
249,425,366,532,565,457
250,426,368,532,564,457
251,427,367,532,563,457
252,427,374,532,564,457
253,428,367,532,564,457
254,428,368,531,564,458
255,429,367,532,564,456
256,430,368,531,564,456
257,429,370,532,564,456
258,430,373,532,564,456
259,430,358,532,565,456
260,430,361,532,565,456
261,429,360,531,564,457
262,431,356,533,565,456
263,430,374,532,564,457
264,429,358,532,563,457
265,430,371,532,564,457
266,429,379,532,564,456
267,430,377,531,564,456
268,430,374,532,564,456
269,430,363,531,564,456
270,430,387,532,564,456
271,430,370,532,564,456
272,431,382,531,564,457
273,431,364,532,564,457
274,430,361,532,564,457
275,430,358,531,564,456
276,430,369,532,564,456
277,430,361,532,565,456
278,429,371,532,564,456
279,431,368,531,565,456
280,430,375,532,564,456
281,430,373,532,564,456
282,429,368,531,564,456
283,430,372,532,564,456
284,430,383,533,564,456
285,430,381,533,564,456
286,431,358,531,565,457
287,430,372,531,564,456
288,431,363,532,565,457
289,430,368,532,564,456
290,430,359,532,563,456
291,431,360,532,564,456
292,431,353,532,565,457
293,431,359,532,564,456
294,430,367,531,564,456
295,431,370,532,564,457
296,430,369,531,564,456
297,430,372,532,563,456
298,430,371,532,564,456
299,431,375,532,564,456
300,431,378,532,564,456
301,431,379,532,564,457
302,430,365,531,565,455
303,431,374,532,564,456
304,430,370,532,564,455
305,430,368,531,564,455
306,430,364,532,564,456
307,430,365,532,564,455
308,430,358,532,563,455
309,431,355,532,565,456
310,429,379,532,563,455
311,430,365,532,563,456
312,430,374,531,564,456
313,430,375,532,564,456
314,430,374,532,564,456
315,430,382,531,563,456
316,430,383,532,564,456
317,431,368,532,564,456
318,430,388,532,564,456
319,430,365,532,564,457
320,430,373,532,564,456
321,430,362,532,564,457
322,431,364,532,564,456
323,429,363,533,565,457
324,430,369,532,564,456
325,429,379,532,564,457
326,430,369,532,564,457
327,430,362,531,564,456
328,430,378,532,564,457
329,430,381,531,564,457
330,428,376,532,564,457
331,430,368,532,565,456
332,430,378,532,565,457
333,429,363,531,565,457
334,430,366,532,564,458
335,430,379,532,564,457
336,430,360,531,564,457
337,429,378,531,564,457
338,429,367,531,564,457
339,430,355,531,564,457
340,430,354,530,564,458
341,429,358,532,564,457
342,429,378,533,564,457
343,428,375,531,564,456
344,429,371,530,564,457
345,429,383,531,564,457
346,430,372,532,564,457
347,429,371,531,564,457
348,429,371,530,564,457
349,429,370,531,564,456
350,427,371,530,564,457
351,429,369,531,565,457
352,429,354,531,564,457
353,430,366,531,564,456
354,429,367,531,565,457
355,429,372,529,564,456
356,430,360,526,564,456
357,430,377,528,564,455
358,428,353,526,555,447
359,430,368,524,562,454
360,411,352,519,544,442
361,429,381,519,564,455
362,427,374,521,561,452
363,423,391,520,555,447
364,418,351,522,548,441
365,407,364,522,543,436
366,405,342,522,536,431
367,424,370,523,554,447
368,433,373,522,563,454
369,424,354,521,553,444
370,423,358,522,559,449
371,426,371,522,560,451
372,424,354,522,560,449
373,422,355,521,558,449
374,427,371,521,563,453
375,426,378,522,562,452
376,427,377,522,563,453
377,427,378,523,564,455
378,426,397,523,564,455
379,426,364,523,565,455
380,428,373,525,565,454
381,426,357,523,565,455
382,426,374,525,564,455
383,428,358,524,564,455
384,427,367,523,564,455
385,427,355,524,564,455
386,428,346,524,564,454
387,428,379,524,563,453
388,428,362,525,565,454
389,428,359,523,562,454
390,426,370,524,562,454
391,422,377,524,554,448
392,423,373,525,557,449
393,424,382,524,559,451
394,425,375,524,559,452
395,426,354,525,560,452
396,425,366,524,560,452
397,425,360,524,561,453
398,426,364,524,560,454
399,427,364,524,563,456
400,429,364,524,564,455
401,428,364,524,564,456
402,427,378,525,564,456
403,427,359,523,564,456
404,427,374,524,565,456
405,427,363,523,566,456
406,427,376,524,566,456
407,428,378,524,565,456
408,428,381,524,565,456
409,429,376,523,565,456
410,429,372,524,566,456
411,428,377,523,564,456
412,429,366,524,566,455
413,429,363,524,565,455
414,429,371,523,566,456
415,429,366,523,565,456
416,429,375,524,565,455
417,428,377,523,564,455
418,428,354,522,565,456
419,427,377,522,566,454
420,428,392,523,564,456
421,428,372,524,565,455
422,428,374,524,565,455
423,429,381,524,565,455
424,427,364,524,565,456
425,429,389,524,564,456
426,429,375,525,564,456
427,429,388,524,564,455
428,429,376,525,565,455
429,429,373,524,564,456
430,430,377,523,566,456
431,431,363,524,565,455
432,429,365,525,565,456
433,430,363,525,566,456
434,431,372,524,565,455
435,431,368,526,566,455
436,430,375,523,565,455
437,430,381,524,565,455
438,429,377,524,565,455
439,430,377,524,565,456
440,430,379,524,566,455
441,430,385,524,564,455
442,431,378,524,565,456
443,431,380,524,564,456
444,431,375,524,565,455
445,431,368,523,564,456
446,431,371,524,564,455
447,431,371,524,564,456
448,431,364,524,566,456
449,431,374,524,563,455
450,431,386,525,565,455
451,431,376,523,564,456
452,431,379,525,565,455
453,431,387,524,565,456
454,431,380,524,565,455
455,431,387,526,565,456
456,431,380,527,567,456
457,431,372,524,564,456
458,431,381,525,564,456
459,432,379,524,565,457
460,432,376,525,566,456
461,431,379,523,565,455
462,432,373,524,565,455
463,431,375,523,565,456
464,432,360,524,566,457
465,430,391,526,564,455
466,431,385,525,566,456
467,431,373,526,565,455
468,430,444,525,566,455
469,430,437,524,565,455
470,431,435,526,566,456
471,432,441,526,565,456
472,431,455,525,565,455
473,431,461,525,565,456
474,430,443,526,565,456
475,431,432,525,565,456
476,433,429,525,565,456
477,431,421,526,566,456
478,431,432,525,565,456
479,432,395,525,565,455
480,431,434,525,566,456
481,432,401,524,566,456
482,430,444,527,565,456
483,431,405,525,565,456
484,431,444,525,565,456
485,431,456,525,565,456
486,431,448,524,564,456
487,432,430,526,567,457
488,431,439,526,566,457
489,430,433,524,565,457
490,432,436,526,565,457
491,432,434,525,565,457
492,432,427,526,564,457
493,432,430,525,566,457
494,433,426,526,564,457
495,433,401,523,565,458
496,431,425,524,564,457
497,414,429,522,565,457
498,411,442,521,556,451
499,421,443,522,563,456
500,420,460,520,562,457
501,415,429,519,553,448
502,419,444,516,559,454
503,412,420,516,548,445
504,423,422,515,562,457
505,425,449,515,564,457
506,425,435,516,563,457
507,427,413,515,563,457
508,427,429,515,562,457
509,426,426,515,563,456
510,426,427,514,563,457
511,427,431,515,564,456
512,426,447,515,563,455
513,426,424,515,563,455
514,425,441,516,563,456
515,424,449,516,563,456
516,425,446,516,563,456
517,425,440,516,563,456
518,425,453,516,564,456
519,420,439,515,555,448
520,410,410,517,543,439
521,426,420,517,559,451
522,429,429,517,564,456
523,428,392,517,564,455
524,432,433,517,563,455
525,430,393,518,564,455
526,430,422,518,565,455
527,431,432,518,564,454
528,433,429,520,563,454
529,431,421,518,564,454
530,432,432,516,565,454
531,431,440,517,564,454
532,432,435,518,564,454
533,432,404,518,565,454
534,433,441,520,565,455
535,433,437,517,564,455
536,433,435,516,564,455
537,432,385,518,564,455
538,432,382,517,564,455
539,432,363,518,564,454
540,432,364,517,564,454
541,433,380,519,565,453
542,431,374,516,564,455
543,433,389,519,564,454
544,432,384,517,563,454
545,431,391,518,564,454
546,430,381,518,564,454
547,429,401,518,564,454
548,430,400,517,565,455
549,430,377,518,565,456
550,427,467,518,563,455
551,419,398,519,565,455
552,417,420,520,565,456
553,419,414,520,564,455
554,418,424,520,564,455
555,418,434,519,564,456
556,418,439,519,564,455
557,419,436,519,564,456
558,420,426,518,564,456
559,420,425,519,565,456
560,420,433,519,564,456
561,419,441,520,564,456
562,419,454,520,563,456
563,420,433,521,565,457
564,420,433,519,564,456
565,421,441,521,565,457
566,421,423,519,565,457
567,422,449,521,564,457
568,420,448,520,564,457
569,422,431,521,564,457
570,421,439,521,565,457
571,422,440,521,564,457
572,421,445,521,564,456
573,421,443,520,565,457
574,422,455,521,565,457
575,421,439,521,564,457
576,421,449,520,564,456
577,422,452,521,564,457
578,422,454,520,565,457
579,422,452,520,565,457
580,423,438,519,566,458
581,422,457,521,564,456
582,422,439,520,566,458
583,423,440,521,564,457
584,423,429,521,564,458
585,422,431,519,564,458
586,422,431,521,566,458
587,420,446,520,564,458
588,422,418,520,565,459
589,422,435,520,564,458
590,422,427,522,564,459
591,422,441,519,565,459
592,422,442,520,565,460
593,424,444,520,564,460
594,424,440,520,564,460
595,425,460,521,563,459
596,424,445,521,566,460
597,424,428,521,564,460
598,424,442,521,565,460
599,426,432,521,565,460
600,426,426,521,564,461
601,426,434,521,565,459
602,426,406,521,565,459
603,427,443,522,566,460
604,426,434,521,565,459
605,426,435,521,564,459
606,426,422,521,565,460
607,424,444,522,565,460
608,425,428,521,565,459
609,426,439,521,566,460
610,426,435,521,564,460
611,426,437,519,565,460
612,428,427,521,566,460
613,428,429,522,565,460
614,428,425,520,565,460
615,428,422,520,565,460
616,427,423,520,565,461
617,429,410,522,565,461
618,428,434,519,565,460
619,426,425,520,564,460
620,428,425,520,567,460
621,428,425,522,565,459
622,427,431,521,565,459
623,427,432,520,565,459
624,427,437,521,565,460
625,427,453,521,565,460
626,428,451,522,565,459
627,427,426,520,564,460
628,426,446,521,564,461
629,426,437,521,565,460
630,426,434,521,565,460
631,425,431,521,565,461
632,426,415,521,565,461
633,426,441,521,564,461
634,426,440,519,563,461
635,427,428,520,565,461
636,426,442,523,565,460
637,426,456,521,564,461
638,426,453,521,564,461
639,427,453,521,564,461
640,427,463,520,565,461
641,428,459,521,564,461
642,425,442,522,565,461
643,427,461,522,564,461
644,428,448,520,564,460
645,428,440,520,565,461
646,428,442,520,565,462
647,428,439,521,565,461
648,426,449,520,565,461
649,427,457,522,564,461
650,427,441,521,564,461
651,427,438,522,564,461
652,426,430,520,565,461
653,427,448,522,564,461
654,427,449,521,565,460
655,427,458,522,564,461
656,428,443,519,564,461
657,429,443,521,566,461
658,427,446,520,564,461
659,427,453,521,564,462
660,428,444,521,565,461
661,428,444,520,565,461
662,429,455,521,565,461
663,428,444,520,564,461
664,426,459,520,565,460
665,425,446,519,564,461
666,431,441,521,564,460
667,427,432,521,564,460
668,428,432,522,564,460
669,425,452,523,565,460
670,427,439,521,564,459
671,432,436,522,564,459
672,434,437,523,565,459
673,437,425,521,565,460
674,438,415,522,564,460
675,439,408,522,565,459
676,439,414,522,564,459
677,439,425,523,564,459
678,440,425,522,564,458
679,440,443,521,564,458
680,439,416,522,565,460
681,439,420,523,564,459
682,437,438,522,564,458
683,437,432,523,564,459
684,439,434,522,564,458
685,441,436,522,565,459
686,437,438,522,565,460
687,441,458,520,564,460
688,442,437,520,565,461
689,443,433,522,565,459
690,444,457,521,564,460
691,444,447,521,564,461
692,443,436,523,565,460
693,443,445,521,564,460
694,443,418,529,565,460
695,443,415,522,564,461
696,444,420,522,565,460
697,443,412,522,565,460
698,442,446,521,564,459
699,443,431,523,564,459
700,442,430,522,565,460
701,436,425,524,561,459
702,442,433,521,564,459
703,442,426,521,564,460
704,442,428,521,564,459
705,442,428,523,564,459
706,443,428,524,565,460
707,443,420,522,565,459
708,441,414,523,564,460
709,442,423,523,565,460
710,441,416,522,564,459
711,441,433,522,564,459
712,442,431,522,565,459
713,440,429,522,564,459
714,441,441,523,564,459
715,440,434,522,562,460
716,442,430,523,564,460
717,442,440,523,564,460
718,442,453,522,565,459
719,443,415,524,566,460
720,442,424,522,566,459
721,443,444,523,566,459
722,442,432,522,566,459
723,442,432,522,565,459
724,442,426,522,565,460
725,442,428,522,565,459
726,442,410,522,565,459
727,443,437,523,566,460
728,442,427,523,565,460
729,440,431,522,563,461
730,442,429,522,565,459
731,442,440,522,564,460
732,442,442,521,565,460
733,442,388,522,565,460
734,441,443,522,564,460
735,442,436,523,564,458
736,442,436,522,565,459
737,447,443,519,564,460
738,442,432,523,565,460
739,443,421,523,565,460
740,441,419,522,565,460
741,441,424,522,565,460
742,442,417,522,565,460
743,442,417,522,565,460
744,441,429,522,565,460
745,442,438,521,565,459
746,442,456,522,564,459
747,443,432,522,565,460
748,442,419,522,565,459
749,441,429,522,565,460
750,443,418,521,564,460
751,442,434,522,565,459
752,440,456,519,565,460
753,441,458,521,565,459
754,439,451,520,565,459
755,436,452,519,564,459
756,437,448,520,565,459
757,435,443,519,564,459
758,435,461,520,564,459
759,433,456,519,565,459
760,433,462,520,565,459
761,433,434,520,565,460
762,435,462,519,565,459
763,436,438,519,564,459
764,436,458,519,565,459
765,437,468,519,564,460
766,436,451,519,564,460
767,430,455,520,565,459
768,433,441,520,564,460
769,432,449,520,565,460
770,435,440,520,565,459
771,432,423,520,565,459
772,434,423,519,564,459
773,433,447,519,564,459
774,429,450,519,565,459
775,429,433,520,565,459
776,430,426,521,565,458
777,430,438,519,564,459
778,430,457,519,565,459
779,430,464,520,565,459
780,428,466,520,565,459
781,428,469,520,565,458
782,431,451,518,565,459
783,431,469,520,566,458
784,431,461,520,564,459
785,430,459,520,565,459
786,428,451,519,565,459
787,427,445,520,565,458
788,428,460,520,564,459
789,427,441,519,565,458
790,425,466,520,565,458
791,425,457,518,564,458
792,430,453,520,565,458
793,428,464,519,565,459
794,430,465,519,565,458
795,431,468,519,563,459
796,431,452,519,565,458
797,430,448,518,565,459
798,430,458,520,564,459
799,429,429,510,565,459
800,430,458,500,565,460
801,425,438,502,564,459
802,424,441,502,565,459
803,423,438,503,565,460
804,425,452,505,564,459
805,424,440,504,565,459
806,423,442,504,565,459
807,423,449,503,565,460
808,423,450,504,565,459
809,424,445,505,565,459
810,423,461,505,565,459
811,423,452,505,565,459
812,423,444,505,565,461
813,422,470,507,565,459
814,422,451,507,564,460
815,421,449,505,566,461
816,422,440,506,565,460
817,422,450,506,565,460
818,423,451,507,565,460
819,423,439,507,565,460
820,422,430,506,565,460
821,422,449,507,565,459
822,420,451,507,565,460
823,421,445,506,564,460
824,422,455,507,565,460
825,421,441,506,565,460
826,421,454,507,565,460
827,421,464,508,565,459
828,420,456,505,566,461
829,422,451,506,565,460
830,421,432,506,565,460
831,422,448,508,565,460
832,422,442,508,565,460
833,421,446,508,564,460
834,421,442,507,564,461
835,420,433,506,564,460
836,421,428,508,565,460
837,420,449,508,565,461
838,420,442,507,565,459
839,420,453,509,565,460
840,420,461,507,565,461
841,420,464,506,565,460
842,420,458,506,565,460
843,421,450,507,565,460
844,421,459,508,566,460
845,420,463,508,564,461
846,421,456,507,564,460
847,421,441,507,565,461
848,422,447,509,565,460
849,421,451,508,565,461
850,421,443,509,565,460
851,421,444,508,565,460
852,421,426,508,564,461
853,421,455,507,565,460
854,422,440,508,564,461
855,421,455,508,565,460
856,422,453,508,564,460
857,421,467,508,565,460
858,422,444,508,565,460
859,421,445,509,565,461
860,421,455,507,564,460
861,423,437,509,566,461
862,422,440,509,566,460
863,422,441,508,565,461
864,423,445,508,565,461
865,422,442,508,565,460
866,423,427,508,565,461
867,422,431,510,565,460
868,421,457,508,565,461
869,422,440,509,565,461
870,422,455,508,565,460
871,423,457,509,566,459
872,424,466,509,565,460
873,422,452,509,565,461
874,423,476,507,565,460
875,423,468,510,565,460
876,424,446,508,567,461
877,423,468,509,566,460
878,424,454,508,565,461
879,422,449,509,565,461
880,424,443,508,564,461
881,425,447,509,566,461
882,423,431,508,565,461
883,423,420,508,564,460
884,425,414,509,564,460
885,425,441,507,566,461
886,426,439,509,565,461
887,424,459,508,566,460
888,427,430,509,565,460
889,426,459,508,565,461
890,426,463,508,564,460
891,427,462,509,565,460
892,428,415,508,566,460
893,426,426,509,565,461
894,426,438,509,565,461
895,426,412,508,566,460
896,427,428,509,566,461
897,427,444,509,564,461
898,429,397,509,566,461
899,427,444,510,566,461
900,429,449,510,567,460
901,428,458,508,565,461
902,428,452,509,566,461
903,428,472,509,565,461
904,428,471,508,565,461
905,430,472,509,565,461
906,430,447,508,565,461
907,429,468,508,564,460
908,430,455,508,564,461
909,431,450,508,565,461
910,431,460,509,565,460
911,432,464,509,566,461
912,431,438,508,565,461
913,432,472,509,564,460
914,432,458,510,565,459
915,433,442,508,565,460
916,433,448,508,565,460
917,433,460,509,565,460
918,434,456,509,566,460
919,433,462,508,565,460
920,433,477,506,566,460
921,432,460,508,567,461
922,432,439,509,566,460
923,433,414,509,566,459
924,433,414,508,565,459
925,432,412,509,566,459
926,432,409,508,566,459
927,431,421,509,566,459
928,432,404,509,565,459
929,430,437,511,564,458
930,431,435,509,565,459
931,432,435,510,565,459
932,432,434,508,565,460
933,433,437,508,566,459
934,432,434,510,566,459
935,433,461,510,566,459
936,434,478,511,565,459
937,434,461,510,567,459
938,433,455,508,566,460
939,433,449,508,564,460
940,434,438,510,565,460
941,433,443,510,565,459
942,434,456,510,565,459
943,435,463,509,565,460
944,435,461,510,565,459
945,434,442,509,565,460
946,433,459,510,564,460
947,436,460,510,565,459
948,435,469,510,565,460
949,437,462,511,565,459
950,436,466,510,565,459
951,436,470,510,566,461
952,436,449,510,566,460
953,434,400,512,565,459
954,434,380,510,564,460
955,436,386,511,566,459
956,431,365,510,566,459
957,430,377,510,565,458
958,432,375,510,566,458
959,433,364,511,566,458
960,434,417,509,566,458
961,433,418,510,565,458
962,435,413,510,565,457
963,435,449,511,565,458
964,435,394,510,565,458
965,436,398,510,565,457
966,436,407,510,566,458
967,436,396,510,565,458
968,437,389,511,565,458
969,438,406,510,566,458
970,439,402,510,564,459
971,439,448,510,565,458
972,438,428,510,566,459
973,439,392,511,565,458
974,438,427,512,565,459
975,439,420,510,565,459
976,438,419,509,565,459
977,437,440,509,566,459
978,439,436,509,564,458
979,439,441,511,565,459
980,440,474,510,565,459
981,439,460,510,565,460
982,439,449,511,566,460
983,437,472,511,566,459
984,437,455,509,566,460
985,435,458,511,567,459
986,436,449,511,566,460
987,437,447,510,565,460
988,437,455,511,565,460
989,437,444,510,566,460
990,436,437,509,566,461
991,436,446,510,565,460
992,437,452,509,565,461
993,436,466,511,565,460
994,437,457,510,565,460
995,435,453,510,566,459
996,437,477,511,565,460
997,436,468,511,566,460
998,437,471,512,565,460
999,438,461,511,566,460
1000,436,452,510,566,460
1001,437,457,510,566,461
1002,437,454,511,565,461
1003,437,448,511,565,460
1004,438,448,511,565,460
1005,438,461,513,565,459
1006,438,461,511,565,460
1007,437,458,512,565,459
1008,436,458,509,565,461
1009,437,454,511,565,460
1010,436,470,511,564,460
1011,438,465,512,565,460
1012,437,469,511,564,460
1013,438,448,512,566,461
1014,437,487,509,563,460
1015,437,462,508,566,461
1016,437,463,509,566,460
1017,437,462,510,565,461
1018,436,445,510,565,460
1019,436,441,510,565,461
1020,435,455,511,565,460
1021,435,457,510,565,461
1022,435,447,510,565,460
1023,434,448,509,565,461
1024,435,457,510,565,460
1025,435,458,511,565,460
1026,434,467,511,565,460
1027,435,468,510,565,460
1028,436,461,511,565,461
1029,436,463,511,566,460
1030,436,467,513,566,460
1031,437,463,511,567,459
1032,437,450,512,566,461
1033,437,454,511,565,460
1034,438,454,511,565,460
1035,437,451,511,565,461
1036,438,434,511,567,460
1037,436,463,509,564,461
1038,437,473,512,565,460
1039,437,455,511,565,460
1040,438,455,511,565,461
1041,437,469,511,564,460
1042,437,469,510,566,460
1043,438,460,511,565,460
1044,438,473,509,565,460
1045,439,458,510,565,461
1046,439,450,511,566,461
1047,438,465,510,564,460
1048,438,441,511,565,461
1049,436,430,510,565,461
1050,439,465,510,565,462
1051,438,416,511,564,461
1052,438,466,513,564,460
1053,438,434,512,565,461
1054,440,459,512,564,461
1055,438,480,510,565,461
1056,437,460,511,565,461
1057,438,450,513,565,461
1058,438,470,511,565,461
1059,438,478,512,566,461
1060,438,484,512,565,460
1061,438,461,510,565,461
1062,439,473,512,565,461
1063,438,459,512,566,461
1064,438,466,511,565,462
1065,438,453,511,565,461
1066,438,450,511,565,462
1067,437,455,510,564,461
1068,437,475,510,565,461
1069,437,453,511,565,460
1070,436,464,510,565,461
1071,437,462,510,566,461
1072,436,476,510,565,460
1073,437,460,512,565,461
1074,437,462,509,565,461
1075,437,477,512,565,461
1076,437,477,512,566,461
1077,437,467,512,564,463
1078,438,468,511,564,462
1079,437,457,511,565,461
1080,438,463,510,564,462
1081,437,452,511,565,462
1082,437,449,510,563,461
1083,437,440,510,565,462
1084,437,468,511,565,462
1085,436,471,512,564,461
1086,438,467,510,565,461
1087,437,471,511,564,461
1088,436,466,510,565,461
1089,436,472,511,565,461
1090,436,489,510,564,462
1091,435,474,510,565,462
1092,437,471,511,565,462
1093,437,472,512,565,462
1094,437,463,510,565,462
1095,437,451,509,564,462
1096,438,457,509,565,462
1097,437,471,508,566,462
1098,437,456,509,565,462
1099,438,446,509,566,462
1100,435,454,508,565,462
1101,435,462,509,564,461
1102,436,459,510,564,460
1103,436,481,509,565,461
1104,436,470,510,564,462
1105,437,470,509,565,462
1106,436,464,509,564,462
1107,437,460,509,565,462
1108,438,456,509,564,462
1109,438,466,509,565,462
1110,435,461,508,564,462
1111,437,470,510,564,462
1112,437,444,509,565,461
1113,436,437,509,565,462
1114,437,454,510,564,461
1115,436,487,510,565,461
1116,437,479,508,565,462
1117,437,458,509,565,461
1118,437,466,509,564,461
1119,436,471,509,564,461
1120,435,446,509,566,462
1121,435,462,509,566,462
1122,436,460,508,566,462
1123,436,482,510,565,462
1124,437,459,510,565,462
1125,438,459,509,565,462
1126,436,455,509,565,461
1127,436,459,509,564,461
1128,436,446,509,564,462
1129,437,449,509,564,461
1130,435,435,507,564,462
1131,436,458,509,565,462
1132,436,460,509,565,461
1133,436,466,509,565,461
1134,436,472,509,565,461
1135,436,472,509,563,462
1136,438,451,510,565,461
1137,437,477,508,564,461
1138,435,469,507,565,462
1139,438,457,508,565,462
1140,436,473,510,564,462
1141,437,453,509,564,461
1142,437,456,509,565,462
1143,438,459,509,565,461
1144,437,458,509,565,461
1145,436,481,508,564,461
1146,436,471,509,565,461
1147,437,471,508,564,461
1148,438,483,508,565,461
1149,437,473,509,565,461
1150,437,482,510,565,461
